Ticker,Company Name,Country,GICS Sector,fullTimeEmployees,Original Currency,ReportDate_2024,Average Rank,Years Appeared,Adjusted Score,2016_Ranking,2017_Ranking,2018_Ranking,2019_Ranking,2020_Ranking,2021_Ranking,2022_Ranking,2023_Ranking,2024_Ranking,2025_Ranking,TotalRevenue_2020,TotalRevenue_2021,TotalRevenue_2022,TotalRevenue_2023,TotalRevenue_2024,NetIncome_2020,NetIncome_2021,NetIncome_2022,NetIncome_2023,NetIncome_2024,OperatingIncome_2020,OperatingIncome_2021,OperatingIncome_2022,OperatingIncome_2023,OperatingIncome_2024,GrossProfit_2020,GrossProfit_2021,GrossProfit_2022,GrossProfit_2023,GrossProfit_2024,DilutedEPS_2020,DilutedEPS_2021,DilutedEPS_2022,DilutedEPS_2023,DilutedEPS_2024,2016_Stock_Performance,2017_Stock_Performance,2018_Stock_Performance,2019_Stock_Performance,2020_Stock_Performance,2021_Stock_Performance,2022_Stock_Performance,2023_Stock_Performance,2024_Stock_Performance,2025_Stock_Performance
VMC,Vulcan Materials,USA,Materials,11971,USD,12/31/2024,0,0,0,,,,,,,,,,,,5552200000,7315200000,7781900000,7417700000,,670800000,575600000,933200000,911900000,,895300000,1008600000,1379300000,1398800000,,1373400000,1557700000,1948500000,1999600000,,5.02,4.31,6.98,6.85,34.80255752,2.694011782,-24.45544556,47.58451677,2.136795366,39.90136624,-15.20053667,29.06579381,15.40634797,0.981132449
MLM,Martin Marietta,USA,Materials,9400,USD,12/31/2024,0,0,0,,,,,,,,,,,,5414000000,6161000000,6777000000,6536000000,,702500000,867000000,1169000000,1995000000,,1031700000,1216000000,1608000000,2757000000,,1348400000,1423000000,2023000000,1878000000,,11.22,13.87,18.82,32.41,66.09110623,-0.310859762,-23.77940723,65.41913002,0.728598307,55.19833123,-22.98331296,46.90920651,5.855491968,6.158256423
MOS,Mosaic,USA,Materials,13765,USD,12/31/2024,0,0,0,,,,,,,,,,,,12357400000,19125200000,13696100000,11122800000,,1630600000,3582800000,1164900000,174900000,,2626600000,4785300000,1338100000,621500000,,3200300000,5755800000,2210600000,1511900000,,4.27,10.06,3.5,0.55,11.84766607,-11.35108226,11.4324283,-26.32657024,2.303602784,69.29357362,12.19730482,-16.19357499,-30.65821892,44.65204401
FMC,FMC Corp,USA,Materials,5700,USD,12/31/2024,0,0,0,,,,,,,,,,,,5045200000,5802300000,4486800000,4246100000,,739600000,736500000,1321500000,341100000,,1142500000,1202700000,701000000,651600000,,2161300000,2326800000,1831000000,1648900000,,5.7,5.81,10.53,2.72,51.73930348,66.82159124,-22.34453974,60.30287815,15.80992975,-3.68524219,14.99407116,-48.05375801,-20.64355128,-10.60646281
BASFY,BASF,Germany,Materials,111408,EUR,12/31/2024,0,0,0,,,,,,,,,,,,91898463693,1.02E+11,80561692986,76303388643,,6457609799,-733101818.6,263074815.3,1517649379,,9202941649,8606638734,3809323325,3901691816,,23147076080,24631987259,19528335843,19976147640,,1.753832102,-0.204613745,0.073076338,0.423842758,31.48840397,24.70262247,-34.23445506,13.21553,10.75331607,-9.237574929,-25.35272856,10.97013421,-11.85924103,14.53382279
GLEN.L,Glencore,Switzerland,Materials,84146,USD,12/31/2024,0,0,0,,,,,,,,,,,,2.04E+11,2.56E+11,2.18E+11,2.31E+11,,4974000000,17320000000,4280000000,-1634000000,,10388000000,24831000000,8699000000,4441000000,,12381000000,27517000000,10783000000,6650000000,,0.37,1.32,0.34,-0.13,213.3898989,39.14199684,-25.58836619,-15.97372231,0.021146127,58.92945448,45.02640398,-15.34679099,-25.82332269,-19.69187333
AAL.L,Anglo American,United Kingdom,Materials,55542,USD,12/31/2024,0,0,0,,,,,,,,,,,,41554000000,35118000000,30652000000,27290000000,,8562000000,4514000000,283000000,-3068000000,,17238000000,10921000000,6552000000,4948000000,13482000000,25661000000,19592000000,15044000000,,1.67,6.84,3.68,0.23,,296.7846704,32.89022296,12.52083703,26.588917,11.91294083,22.39177975,6.974054363,-39.01903017,17.74192375,-8.09611958
RIO.L,Rio Tinto,United Kingdom,Materials,60000,USD,12/31/2024,0,0,0,,,,,,,,,,,,63495000000,55554000000,54041000000,53658000000,,21115000000,12392000000,10058000000,11552000000,,30100000000,19414000000,15712000000,14784000000,,44934000000,34270000000,32401000000,30280000000,,12.95,7.621,6.165,7.072,61.23359489,24.47564037,-4.534977431,23.51942618,22.72282464,-12.17653717,17.9359766,0.471664417,-20.51428355,-10.22226882
VALE,Vale,Brazil,Materials,64616,BRL,12/31/2024,0,0,0,,,,,,,,,,,,9950886320,8004053161,7628854611,6948202448,,4097971514,3430282415,1457523128,1125778229,,5631082087,3248982094,2895510369,2026802485,,5983640919,3617060088,3230724257,2517938300,,0.816125314,0.739442398,0.334118417,0.262912853,141.8218391,61.91463652,7.976806392,4.623201234,32.80069191,-5.21506528,27.08901738,3.522401807,-39.03474912,15.0152178
MT,ArcelorMittal,Luxembourg,Materials,125416,USD,12/31/2024,0,0,0,,,,,,,,,,,,76571000000,79844000000,68275000000,62441000000,,14956000000,9302000000,919000000,1339000000,,16812000000,10221000000,2097000000,3108000000,,19234000000,12535000000,4737000000,5788000000,,13.49,10.18,1.09,1.69,80.24693376,45.73749092,-37.72783919,-9.249376867,30.65774578,30.17731975,-18.01615023,7.892484134,-17.14446968,35.20760854
OLN,Olin Corp,USA,Materials,7676,USD,12/31/2024,0,0,0,,,,,,,,,,,,8910600000,9376200000,6833000000,6540100000,,1296700000,1326900000,460200000,108600000,,1878700000,1804300000,801700000,329800000,,2294200000,2181900000,1165500000,737500000,,7.96,8.94,3.57,0.91,58.24848321,41.40813873,-43.77165236,-9.371187352,52.05223134,135.4143357,-6.634388128,3.262060077,-37.15460852,-38.98388589
SPG,Simon Property Group,USA,Real Estate,2600,USD,12/31/2024,0,0,0,,,,,,,,,,,,5116789000,5291447000,5658836000,5963798000,,2249631000,2139535000,2283126000,2370896000,,2413190000,2583553000,2807022000,3092796000,,4145725000,4290493000,4630450000,4920384000,,6.84,6.52,6.98,7.26,-4.453099108,0.181438868,2.262991739,-6.689591734,-39.76559076,95.17780174,-22.25319716,28.53242658,26.51890177,-4.56399671
PLD,Prologis,USA,Real Estate,2703,USD,12/31/2024,0,0,0,,,,,,,,,,,,4759440000,5973692000,8023469000,8201610000,,2939723000,3364856000,3059214000,3731635000,,1617409000,2280402000,3084483000,3098041000,,3510953000,4464598000,6013134000,6144369000,2.01,3.94,4.25,3.29,,29.04171419,24.8054074,-6.731265875,57.19647914,13.10078025,72.12091437,-31.36682302,20.24762153,-18.30591084,1.116298817
EQR,Equity Residential,USA,Real Estate,2500,USD,12/31/2024,0,0,0,,,,,,,,,,,,2463997000,2735180000,2873964000,2980108000,,1332850000,776911000,835438000,1035831000,,620427000,811721000,878046000,871699000,,1515205000,1752599000,1827471000,1885543000,,3.54,2.05,2.2,2.72,-3.601677363,1.390328723,6.243022871,26.0976829,-25.16734145,56.09353276,-32.66723137,7.539554523,20.17528164,-2.898001507
AVB,AvalonBay Communities,USA,Real Estate,2928,USD,12/31/2024,0,0,0,,,,,,,,,,,,2294850000,2593446000,2767909000,2913757000,,1004299000,1136775000,928825000,1081994000,,612701000,785290000,886278000,915750000,,1440908000,1674332000,1779777000,1840300000,,7.19,8.12,6.56,7.6,0.122576562,3.22051005,0.098449164,23.91976755,-21.74015765,61.67697855,-34.78193485,19.75729321,21.34507312,-6.166178014
PSA,Public Storage,USA,Real Estate,5900,USD,12/31/2024,0,0,0,,,,,,,,,,,,3415824000,4182163000,4517690000,4695616000,,1953263000,4349147000,2148327000,2072011000,,1705832000,2169438000,2319056000,2201172000,,2495226000,3129256000,3369744000,3437615000,,9.87,23.5,11.06,10.64,-5.434461227,-3.398589596,-0.133314793,8.879572204,11.26609451,66.12981893,-19.91500569,13.2435251,0.864773424,-1.093579063
WELL,Welltower,USA,Real Estate,685,USD,12/31/2024,0,0,0,,,,,,,,,,,,4709481000,5776068000,6478231000,7853618000,,336138000,141214000,340094000,951680000,,763356000,746220000,940454000,1145698000,,1934919000,2217298000,2530455000,3023407000,,0.78,0.3,0.66,1.57,3.78007179,-0.049002592,14.99063121,22.97692078,-18.54756442,37.14836862,-21.53399102,39.74280163,41.58820712,22.18851429
DLR,Digital Realty,USA,Real Estate,3936,USD,12/31/2024,0,0,0,,,,,,,,,,,,4427882000,4691834000,5477061000,5554968000,,1709259000,377684000,948838000,602490000,,759726000,661734000,727546000,756950000,,2649562000,2674272000,2878990000,3035853000,,5.94,1.13,3,1.61,36.25757888,19.03225194,-3.55787261,16.24893147,19.10203736,29.63555809,-40.99651029,38.25105925,35.6295792,-2.072640065
O,Realty Income,USA,Real Estate,468,USD,12/31/2024,0,0,0,,,,,,,,,,,,2080463000,3343681000,4078993000,5271142000,,359456000,869408000,872309000,860772000,,952043000,1308503000,1722316000,2320928000,,1946858000,3117351000,3762029000,4893467000,1.14,0.87,1.42,1.26,,16.89409014,3.211763973,16.1116707,21.097886,-13.45259337,24.0644952,-7.552048346,-5.188470406,-2.823997925,9.638203096
VNO,Vornado Realty Trust,USA,Real Estate,2996,USD,12/31/2024,0,0,0,,,,,,,,,,,,1589210000,1799995000,1811163000,1787686000,,175999000,-346499000,105494000,70387000,,245003000,287851000,300580000,263870000,738885000,791895000,926084000,906005000,,,0.53,-2.13,0.23,0.04,8.397744623,-5.395814156,-17.77980063,14.39912423,-42.07742512,18.46443155,-46.87979732,37.65244985,48.31583588,-8.833331154
SLG,SL Green Realty,USA,Real Estate,1221,USD,12/31/2024,0,0,0,,,,,,,,,,,,861310000,919454000,913710000,886272000,,457059000,-71631000,-557304000,30653000,,158943000,178401000,69464000,138965000,,497549000,488366000,435553000,431595000,,6.5,-1.49,-9.12,0.08,-0.982096611,-4.279203828,-19.00105759,21.44812224,-31.34572872,27.48812207,-51.69554145,47.18802802,54.29789229,-7.469694423
BXP,Boston Properties,USA,Real Estate,816,USD,12/31/2024,0,0,0,,,,,,,,,,,,2888621000,3108581000,3273569000,3407719000,,505195000,848947000,190215000,14272000,,973076000,1061430000,1038655000,1021931000,,1854472000,1973033000,2057397000,2085593000,,3.17,5.4,1.20864,0.09,2.544141673,4.313396137,-11.59411695,25.9497878,-29.05319029,25.77912166,-39.31405591,10.05000866,9.918699245,-5.603584615
UDR,UDR Inc.,USA,Real Estate,1419,USD,12/31/2024,0,0,0,,,,,,,,,,,,1290767000,1517386000,1627501000,1671842000,,150016000,86924000,444353000,89585000,,135664000,235053000,286953000,282881000,,228039000,331034000,392523000,417007000,,0.48,0.26,1.34,0.26,0.382584959,8.539890496,5.599133648,21.68966504,-15.59723729,60.82907711,-33.49172297,2.508502557,17.54506963,-3.349589632
CCI,Crown Castle,USA,Real Estate,3900,USD,12/31/2024,0,0,0,,,,,,,,,,,,6340000000,6986000000,6981000000,6568000000,,1096000000,1675000000,1502000000,-3903000000,,1878000000,2433000000,2488000000,2277000000,,4347000000,4918000000,5001000000,4721000000,,2.53,3.86,3.46,-8.98,5.503156922,32.23455799,1.714637762,36.0007393,13.31686939,35.26226907,-32.65565999,-11.07413029,-16.81919188,13.95108099
IRM,Iron Mountain,USA,Real Estate,28850,USD,12/31/2024,0,0,0,,,,,,,,,,,,4491531000,5103574000,5480289000,6149909000,,450219000,556981000,184234000,180156000,,901321000,1046282000,1110043000,1212916000,,2604302000,2914454000,3122489000,3453360000,,1.55,1.9,0.63,0.61,28.45471697,22.32153679,-8.197506998,6.622350707,0.239850411,85.23942115,-0.344193046,45.30307846,52.56748612,-1.16888462
CPT,Camden Property,USA,Real Estate,1660,USD,12/31/2024,0,0,0,,,,,,,,,,,,1143585000,1422756000,1542027000,1543842000,,303907000,653613000,403309000,163293000,,226182000,261313000,323816000,297264000,,695710000,893558000,957684000,944506000,,2.96,6.04,3.7,1.5,19.56248168,13.17210965,-1.714810363,24.39713471,-3.942555729,82.92509707,-35.62328679,-8.244488794,20.13705182,-0.790991897
ARE,Alexandria Real Estate,USA,Real Estate,552,USD,12/31/2024,0,0,0,,,,,,,,,,,,2108249000,2576040000,2842456000,3049706000,,571247000,521660000,103639000,322949000,,512172000,613463000,690449000,769702000,,1484694000,1792887000,1983276000,2140441000,,3.82,3.18,0.54,1.8,27.93120924,20.17194412,-10.28279598,43.53348705,11.04287682,28.16036677,-32.68536649,-9.944023458,-20.46327852,-23.98360562
DOC,Healthpeak Properties,USA,Real Estate,387,USD,12/31/2024,0,0,0,,,,,,,,,,,,1896184000,2061178000,2181003000,2700449000,,505540000,500449000,306009000,243142000,,340316000,356585000,433910000,471221000,,1122905000,1198187000,1278943000,1625588000,,0.93,0.92,0.56,0.36,-7.906336592,-8.192874446,13.48525584,28.8659328,-9.15789425,23.67369608,-27.6059277,-18.76784711,7.288161371,-11.52181348
INVH,Invitation Homes,USA,Real Estate,1750,USD,12/31/2024,0,0,0,,,,,,,,,,,,1996615000,2238121000,2432278000,2618942000,,261425000,383329000,519470000,453917000,,550906000,651695000,699503000,741241000,,1218856000,1363834000,1456134000,1546179000,,0.45,0.63,0.85,0.74,,18.43555574,-13.43587738,52.11522557,0.140095197,54.70234775,-33.11496763,20.65014075,-4.027759814,4.19824955
MAA,Mid-America Apartment,USA,Real Estate,2532,USD,12/31/2024,0,0,0,,,,,,,,,,,,1778082000,2019866000,2148468000,2191015000,,533791000,637436000,552806000,527543000,,464868000,628878000,688902000,656751000,,517752000,687711000,747480000,713267000,,4.61,5.48,4.71,4.49,12.0951895,5.876395584,-1.710171961,42.24474904,-2.329826247,85.46734875,-29.74565143,-11.30984587,19.58456408,-2.219935945
SUI,Sun Communities,USA,Real Estate,6491,USD,12/31/2024,0,0,0,,,,,,,,,,,,2260400000,2934500000,3179200000,3200400000,,380200000,242000000,-213300000,89000000,,447100000,556800000,560700000,522600000,,1151100000,1416000000,1492800000,1498600000,,3.36,2,-1.72,0.71,16.42057858,25.18829981,11.61198075,50.16761835,1.803376475,40.8007322,-30.31362473,-3.805646543,-5.985860545,7.602259113
ESS,Essex Property Trust,USA,Real Estate,1712,USD,12/31/2024,0,0,0,,,,,,,,,,,,1440556000,1606814000,1669395000,1774450000,,488554000,408315000,405825000,741522000,,636406000,513181000,525435000,528513000,,1223978000,1098841000,1138044000,1206706000,,7.51,6.27,6.32,11.54,0.315576257,6.227175835,4.141037267,25.57531157,-18.85767384,51.80397498,-37.87628014,22.05999093,17.70647162,1.921875361
EXR,Extra Space Storage,USA,Real Estate,8012,USD,12/31/2024,0,0,0,,,,,,,,,,,,1577362000,1924170000,2560244000,3256902000,,827649000,860688000,803198000,854681000,,835193000,1037701000,1236873000,1401029000,,1179266000,1455268000,1889334000,2351450000,,6.19,6.41,4.74,4.03,-8.688061226,17.81423614,6.304204504,19.71097869,12.2337789,100.1785683,-32.89671439,13.39885529,-4.064927111,-0.208317756
OHI,Omega Healthcare,USA,Real Estate,60,USD,12/31/2024,0,0,0,,,,,,,,,,,,1062809000,878244000,949740000,1051390000,,416739000,426927000,242180000,406326000,,566174000,392277000,488973000,659663000,,1050549000,862744000,934715000,1036829000,,1.75,1.8,1,1.55,-3.722534937,-5.578455966,40.14174951,31.94465855,-6.03828911,-12.6264487,3.219999262,20.6596758,33.15499385,0.381992002
BRX,Brixmor Property,USA,Real Estate,453,USD,12/31/2024,0,0,0,,,,,,,,,,,,1152274000,1218074000,1245036000,1285054000,,270187000,354193000,305087000,339274000,,421880000,444327000,445641000,470179000,,854486000,906283000,925046000,967938000,0.41,0.9,1.17,1.01,,-1.073422343,-19.61075484,-15.63034726,58.32063573,-20.43130602,57.84513051,-6.863708143,6.476856086,23.79897893,-4.126717302
KRC,Kilroy Realty,USA,Real Estate,229,USD,12/31/2024,0,0,0,,,,,,,,,,,,955040000,1096987000,1129694000,1135629000,,628144000,232615000,212241000,210969000,,282667000,324677000,329912000,334510000,,685459000,775930000,778624000,762758000,,5.36,1.97,1.8,1.77,22.61877489,4.411766502,-15.03493059,37.29119845,-30.50661805,19.86237305,-39.61343854,10.60014738,6.339202078,-11.32312787
NEE,NextEra Energy,USA,Utilities,16800,USD,12/31/2024,0,0,0,,,,,,,,,,,,17069000000,20956000000,28114000000,24753000000,,3573000000,4147000000,7310000000,6946000000,,2836000000,3559000000,9832000000,7127000000,,8561000000,10139000000,17976000000,14867000000,,1.81,2.087066,3.599212,3.37,19.60410598,34.30604223,13.40613147,43.1118489,28.07432386,22.51749783,-8.602787444,-25.97481358,21.96468211,-0.576172275
DUK,Duke Energy,USA,Utilities,26413,USD,12/31/2024,0,0,0,,,,,,,,,,,,24621000000,28768000000,29060000000,30357000000,,3908000000,2550000000,2841000000,4524000000,,5841000000,6424000000,7103000000,7938000000,,11958000000,12976000000,13756000000,15197000000,,4.94,3.33,3.54,5.71,14.17198773,12.91210713,6.975613061,10.02259309,3.547702169,18.70125045,2.016760802,-1.826616002,16.15006674,9.767160161
SO,Southern Company,USA,Utilities,28314,USD,12/31/2024,0,0,0,,,,,,,,,,,,23113000000,29279000000,25253000000,26724000000,,2408000000,3535000000,3976000000,4401000000,,3700000000,5370000000,5826000000,7068000000,,10247000000,10627000000,11708000000,13342000000,2.95,2.26,3.26,3.62,,10.79633151,2.49915265,-3.525741381,50.89884044,-0.637601578,16.05674424,8.367962337,2.184618112,22.59451794,11.55107389
D,Dominion Energy,USA,Utilities,14700,USD,12/31/2024,0,0,0,,,,,,,,,,,,11419000000,13938000000,14393000000,14459000000,,3399000000,1191000000,2031000000,2124000000,,2605000000,3260000000,3694000000,3846000000,,5412000000,6377000000,6958000000,6922000000,,3.98,1.09,2.29,2.44,18.84359383,9.941827266,-5.42688953,20.51599152,-6.84812667,8.192950569,-19.22135133,-19.12947718,20.89513411,5.421415453
EXC,Exelon,USA,Utilities,20000,USD,12/31/2024,0,0,0,,,,,,,,,,,,17938000000,19078000000,21727000000,23028000000,,1706000000,2170000000,2328000000,2460000000,,2682000000,3317000000,4013000000,4307000000,,7006000000,8032000000,8927000000,9405000000,,1.74,2.08,2.33033,2.45,34.12163811,14.50349919,16.99803663,4.536919311,-4.921641655,39.81614649,9.542339667,-14.00314801,9.646470347,15.26208474
AEP,American Electric Power,USA,Utilities,16330,USD,12/31/2024,0,0,0,,,,,,,,,,,,16792000000,19639500000,18982300000,19721300000,,2488100000,2307200000,2208100000,2967100000,,3422900000,3778500000,3734500000,4446100000,,10203900000,11292200000,11127700000,12459900000,,4.96,4.49,4.24,5.58,12.7959362,20.85482739,5.93179688,30.08282548,-10.92381929,10.25322372,10.80379427,-10.92933163,18.28379865,12.71571321
PCG,PG&E Corporation,USA,Utilities,28410,USD,12/31/2024,0,0,0,,,,,,,,,,,,20642000000,21680000000,24428000000,24419000000,,-88000000,1814000000,2256000000,2512000000,,2141000000,2074000000,2735000000,4553000000,,6061000000,7015000000,8307000000,9158000000,,-0.05,0.84,1.05,1.15,18.66086395,-24.55817823,-46.12088449,-54.14012522,13.10724208,-3.285261788,34.82586388,12.8208944,12.77447283,-30.88010184
XEL,Xcel Energy,USA,Utilities,11380,USD,12/31/2024,0,0,0,,,,,,,,,,,,13431000000,15310000000,14206000000,13441000000,,1597000000,1736000000,1771000000,1936000000,,2203000000,2428000000,2588000000,2386000000,,5258000000,5860000000,5979000000,6148000000,,2.96,3.17,3.21,3.44,18.12380169,21.79323575,5.594641491,32.24953907,6.019994894,5.423800364,6.508329681,-8.282323274,12.58283778,2.427819517
ED,Consolidated Edison,USA,Utilities,15097,USD,12/31/2024,0,0,0,,,,,,,,,,,,13676000000,15670000000,14663000000,15256000000,,1346000000,1660000000,2519000000,1820000000,,2826000000,2624000000,2331000000,2732000000,,7668000000,7685000000,7405000000,8167000000,,3.85,4.66,7.21,5.24,19.67796554,19.23675978,-6.376243889,22.38800891,-18.50117277,22.75952512,15.61248973,-1.27757673,1.768163932,11.30396363
SRE,Sempra Energy,USA,Utilities,16773,USD,12/31/2024,0,0,0,,,,,,,,,,,,12857000000,14439000000,16720000000,13185000000,,1318000000,2139000000,3075000000,2862000000,,2847000000,2557000000,3716000000,2962000000,,5298000000,5211000000,6620000000,6092000000,,2.005,3.31,4.79,4.42,11.14770141,9.116587088,3.290958539,43.87832439,-13.78403893,7.116361517,20.09956539,0.098117898,20.9360198,-13.13606893
PPL,PPL Corp,USA,Utilities,6653,USD,12/31/2024,0,0,0,,,,,,,,,,,,5783000000,7902000000,8312000000,8462000000,,-1480000000,756000000,740000000,888000000,,1424000000,1374000000,1630000000,1740000000,,2713000000,2887000000,3276000000,3393000000,,-1.93,1.02,1,1.2,4.82412032,-5.194900013,-3.349108485,33.01614447,-18.93969884,12.14842009,0.051208339,-4.064682363,24.18339524,4.682562194
ETR,Entergy Corp,USA,Utilities,12000,USD,12/31/2024,0,0,0,,,,,,,,,,,,11742896000,13764237000,12147412000,11879653000,,1118719000,1097138000,2362310000,1061184000,,2109251000,1887311000,2660654000,2758224000,,4871866000,5275351000,5329436000,5738287000,,2.77,2.685,5.55,2.45,9.519711446,14.67673129,7.048232267,41.59360095,-15.38402304,11.84130727,1.653551685,-6.121031399,52.32432551,9.7250213
FE,FirstEnergy,USA,Utilities,12294,USD,12/31/2024,0,0,0,,,,,,,,,,,,11132000000,12459000000,12870000000,13472000000,,1283000000,406000000,1102000000,978000000,,1847000000,1910000000,2266000000,2375000000,,7687000000,7866000000,8224000000,9096000000,,2.35,0.71,1.92,1.7,2.621499236,3.613595478,26.45252535,34.40064913,-35.20367715,41.02088706,4.736595723,-8.929604855,13.43197234,1.740608097
EIX,Edison International,USA,Utilities,14013,USD,12/31/2024,0,0,0,,,,,,,,,,,,14905000000,17220000000,16338000000,17599000000,,925000000,824000000,1407000000,1546000000,,1546000000,1532000000,2628000000,2930000000,,5720000000,6121000000,6714000000,7218000000,,2,1.6,3.11,3.31,26.29103162,-9.185055304,-6.470609968,37.76536668,-13.60016926,12.66380606,-2.707559486,16.66111828,15.40130766,-35.23428307
CNP,CenterPoint Energy,USA,Utilities,8872,USD,12/31/2024,0,0,0,,,,,,,,,,,,8352000000,9321000000,8696000000,8643000000,,1486000000,1057000000,917000000,1019000000,,1363000000,1566000000,1760000000,1990000000,,3207000000,3397000000,3686000000,3976000000,,2.28,1.59,1.37,1.58,41.65674062,19.1984633,2.753562272,-0.463557092,-18.99308327,31.84874882,9.965125969,-1.823314398,14.83723796,15.08683052
NRG,NRG Energy,USA,Utilities,15637,USD,12/31/2024,0,0,0,,,,,,,,,,,,26989000000,31543000000,28823000000,28130000000,,2187000000,1221000000,-202000000,1125000000,,3731000000,2224000000,-1092000000,2282000000,,6507000000,4100000000,2297000000,6030000000,,8.93,5.17,-1.12,4.99,8.298228242,132.5560721,35.7062119,0.642012067,-5.43255252,17.51029977,-23.71479769,69.05061543,83.10954411,80.23330725
ATO,Atmos Energy,USA,Utilities,5260,USD,9/30/2024,0,0,0,,,,,,,,,,,,3407490000,4201662000,4275357000,4165187000,,665563000,774398000,885862000,1042895000,,904998000,920982000,1067147000,1355362000,,1695754000,1808845000,2058278000,2412357000,,5.12,5.6,6.1,6.83,20.48916576,18.10739901,9.082169071,22.17441647,-14.62172297,12.48199156,9.390464912,5.913221514,23.29537881,9.788807176
NI,NiSource,USA,Utilities,7687,USD,12/31/2024,0,0,0,,,,,,,,,,,,4899600000,5850600000,5505400000,5455100000,,584900000,804100000,714300000,760400000,,1050100000,1189200000,1274400000,1451000000,,2051300000,2250700000,2477200000,2807700000,,1.27,1.7,1.48,1.62,17.29632935,19.12036492,2.567220758,12.00012751,-16.59183335,24.53803007,2.704664917,0.188328943,44.33806808,9.646453531
CMS,CMS Energy,USA,Utilities,8324,USD,12/31/2024,0,0,0,,,,,,,,,,,,7329000000,8596000000,7462000000,7515000000,,1353000000,837000000,887000000,1003000000,,1146000000,1224000000,1235000000,1487000000,,2649000000,2762000000,2862000000,3209000000,,4.66,2.838998,2.97894,3.33,19.68294777,16.97479552,7.438068759,29.86232033,-2.140679381,10.46856745,0.286342404,-5.464968554,19.03765981,4.169797266
AES,AES Corporation,USA,Utilities,9100,USD,12/31/2024,0,0,0,,,,,,,,,,,,11141000000,12617000000,12668000000,12278000000,,-409000000,-546000000,249000000,1679000000,,2545000000,2341000000,2249000000,2026000000,,2711000000,2548000000,2504000000,2314000000,,-0.61,-0.82,0.35,2.36,28.12658179,-3.106356224,36.68907337,45.06572569,17.98977192,4.445446246,21.13964292,-30.97184748,-31.19019492,-15.05620282
PEG,Public Service Enterprise,USA,Utilities,13047,USD,12/31/2024,0,0,0,,,,,,,,,,,,9722000000,9800000000,11237000000,10290000000,,-648000000,1031000000,2563000000,1772000000,,1762000000,1477000000,3692000000,2359000000,,2997000000,2604000000,4827000000,3541000000,,-1.29,2.057884,5.126,3.54,19.04827793,21.41389596,3.227842701,16.89775763,0.596591183,17.9403966,-5.361034006,3.287170609,43.27358241,-0.34386021
EVRG,Evergy,USA,Utilities,4731,USD,12/31/2024,0,0,0,,,,,,,,,,,,5586700000,5859100000,5508200000,5847300000,,879700000,752700000,731300000,873500000,,1354900000,1302100000,1282400000,1468000000,,2631800000,2629600000,2765500000,3034600000,,3.83,3.27,3.17,3.79,37.77695494,-3.692006838,10.47406348,16.93944452,-14.04073569,28.00260323,-4.864291758,-14.29825775,23.54543774,12.32007583
LNT,Alliant Energy,USA,Utilities,2998,USD,12/31/2024,0,0,0,,,,,,,,,,,,3669000000,4205000000,4027000000,3981000000,,674000000,686000000,703000000,690000000,,795000000,928000000,943000000,886000000,,1556000000,1709000000,1734000000,1780000000,,2.63,2.73,2.78,2.69,25.29840661,15.89470115,1.861246049,32.88024767,-4.541378946,22.82155002,-7.287057219,-3.890153517,21.34167877,3.481936462
UGI,UGI Corporation,USA,Utilities,9750,USD,9/30/2024,0,0,0,,,,,,,,,,,,7447000000,10106000000,8928000000,7210000000,,1467000000,1073000000,-1502000000,269000000,,2317000000,1619000000,-658000000,1009000000,,4833000000,4133000000,1991000000,3681000000,,6.92,4.97,-7.16,1.25,39.10352579,3.831786999,13.79870235,-13.77492952,-20.73262616,34.70359507,-16.25422208,-30.51993917,21.62498558,29.56592359
POR,Portland General Electric,USA,Utilities,2915,USD,12/31/2024,0,0,0,,,,,,,,,,,,2396000000,2647000000,2923000000,3440000000,,244000000,233000000,228000000,313000000,,378000000,397000000,396000000,512000000,,1264000000,1311000000,1359000000,1586000000,,2.72,2.6,2.33,3.01,25.68754799,8.507590024,3.118984515,25.77969567,-21.66696483,27.72887634,-3.889968898,-8.167296307,5.59308288,-6.105478782
IDA,IDACORP,USA,Utilities,2130,USD,12/31/2024,0,0,0,,,,,,,,,,,,1458084000,1643981000,1766356000,1826633000,,245550000,258982000,261195000,289174000,,329651000,327178000,313477000,327839000,,332242000,330111000,316841000,331851000,,4.85,5.11,5.14,5.5,22.29437625,16.52336943,3.965880747,17.97892661,-8.432265263,20.57181658,-2.254176175,-6.166211203,15.61836799,5.640852607
AD.AS,Ahold Delhaize,Netherlands,Consumer Staples,390000,EUR,12/31/2024,0,0,0,,,,,,,,,,,,88393137932,1.02E+11,1.04E+11,1.04E+11,,2626071267,2976837687,2191120906,2062506552,,3260958488,3630432451,2843546448,2750008736,,24185344684,27237012541,27890607305,27833315456,,2.537210441,2.969822359,2.268289518,2.209828448,3.216734045,-5.359149155,23.40568649,7.439030739,8.175986428,34.75651053,-8.602952424,-0.233957452,24.08534075,14.68177525
WES.AX,Wesfarmers,Australia,Consumer Staples,120000,AUD,6/30/2024,0,0,0,,,,,,,,,,,,22124536335,24011180525,28422078706,28834495722,,1558019838,1539690193,1613663404,1673889381,,2249963943,2065358231,2337029757,2426714093,,8457821980,8667958269,9499993233,9962816773,0.981356109,1.376032647,1.359012262,1.424475281,,7.707587742,12.89951049,10.18428528,37.97007867,27.98995145,26.34158217,-20.34148868,28.586661,30.81832657,19.70571409
