,Unnamed: 0,Ticker,Company Name,Country,GICS Sector,fullTimeEmployees,Original Currency,Average Rank,Years Appeared,Adjusted Score,2016_x,2017_x,2018_x,2019_x,2020_x,2021_x,2022_x,2023_x,2024_x,2025_x,TotalRevenue_2020,TotalRevenue_2021,TotalRevenue_2022,TotalRevenue_2023,TotalRevenue_2024,NetIncome_2020,NetIncome_2021,NetIncome_2022,NetIncome_2023,NetIncome_2024,OperatingIncome_2020,OperatingIncome_2021,OperatingIncome_2022,OperatingIncome_2023,OperatingIncome_2024,GrossProfit_2020,GrossProfit_2021,GrossProfit_2022,GrossProfit_2023,GrossProfit_2024,DilutedEPS_2020,DilutedEPS_2021,DilutedEPS_2022,DilutedEPS_2023,DilutedEPS_2024,ReportDate_2024,2016_y,2017_y,2018_y,2019_y,2020_y,2021_y,2022_y,2023_y,2024_y,2025_y
185,185,PNC,PNC Financial Services,USA,Financials,,USD,79.0,2,0.025316456,,,,59.0,,,,,,99.0,,19211000000.0,21114000000.0,21509000000.0,20809000000.0,,5674000000.0,6041000000.0,5578000000.0,5889000000.0,,,,,,,,,,,,12.7,13.85,12.79,13.74,12/31/2024,27.56511361580154,24.02368309820761,-18.612291950210665,43.40873129709093,-4.224944259065409,37.8861987516904,-20.21696488114768,1.6134562889036332,29.906405325017086,-4.4987963147734105
186,186,005490.KS,POSCO,South Korea,Materials,,KRW,56.0,3,0.053571429,40.0,35.0,93.0,,,,,,,,,55502642043.0,62070449487.0,56267425521.0,53077573881.0,,4824295670.0,2305662841.0,1240043264.0,799518815.1,,6909860219.0,3646607917.0,2544461800.0,1587163693.0,,8656533070.0,5609774016.0,4685882995.0,3952579579.0,,62.34309804,28.57017761,16.34354944,8.945066598,12/31/2024,59.41811871472365,31.637674906166623,-24.78259334942213,0.8217792428681465,19.51542411450629,6.258258162385388,3.5576395332354696,83.6821193001326,-47.4824668905383,1.549246457853844
187,187,PLD,Prologis Inc,USA,Real Estate,2703.0,USD,56.5,8,0.14159292,83.0,44.0,,6.0,26.0,77.0,66.0,,87.0,63.0,,4759440000.0,5973692000.0,8023469000.0,8201610000.0,,2939723000.0,3364856000.0,3059214000.0,3731635000.0,,1617409000.0,2280402000.0,3084483000.0,3098041000.0,,3510953000.0,4464598000.0,6013134000.0,6144369000.0,2.01,3.94,4.25,3.29,,12/31/2024,29.04175267083964,24.805373503506047,-6.731286777290721,57.196469742881874,13.1007930423825,72.12089515577992,-31.366849175835306,20.24764069989627,-18.30591084362059,2.561906200393557
188,188,PRU,Prudential Financial Inc,USA,Financials,37936.0,USD,78.0,1,0.012820513,78.0,,,,,,,,,,,71149000000.0,56960000000.0,54265000000.0,70645000000.0,,8868000000.0,-1647000000.0,2488000000.0,2727000000.0,,,,,,,,,,,,19.51,-4.491002,6.74,7.5,12/31/2024,35.59933846981642,12.38847204350014,-27.276832914974573,21.39939380761542,-12.379263944148931,45.22544701630778,-4.374275285747673,9.459171872014416,19.316966274748246,-9.059173965599271
189,189,PUM.DE,Puma SE,Germany,Consumer Discretionary,22000.0,EUR,59.33333333,3,0.050561798,,,,,,,77.0,47.0,54.0,,,7826797195.0,9735595400.0,9892697186.0,10140540780.0,,356066713.4,406555501.3,350661307.9,323864297.5,,640828077.3,736630264.7,714778625.3,715353668.5,,3746751095.0,4488441739.0,4584933979.0,4804945485.0,0.60954573,2.380678607,2.714203629,2.334675156,,12/31/2024,27.7923735489621,45.81238746495807,20.4680343998306,59.98185196036202,35.60616851611101,15.55368652497748,-46.71764376584221,-9.648868161488874,-9.939098823671207,-52.55688273144359
190,190,QDT.PA,Quadient SA,France,Information Technology,4718.0,EUR,68.5,2,0.02919708,,,,,,,62.0,75.0,,,,1178033380.0,1231857418.0,1221851668.0,1256584274.0,,100977575.7,15296147.57,79010927.69,76250720.61,,165037381.7,172512942.6,178838417.1,167337554.3,,856124229.6,902932741.3,906267991.5,940195536.9,1.058079381,2.495687236,0.333525022,2.31167343,,1/31/2025,40.36041524093496,-14.606210159946585,6.466909126657818,-5.451861755210732,-24.41156493999958,25.021561116167984,-26.380282506518192,42.58544760120564,0.1616959739258383,-16.207625010392928
191,191,RDUS,Radius Recycling,USA,Materials,3011.0,USD,44.5,2,0.04494382,,,,,,,,,36.0,53.0,,2758551000.0,3485815000.0,2882224000.0,2738692000.0,,165112000.0,168800000.0,-25791000.0,-266411000.0,,210731000.0,224813000.0,41782000.0,-71235000.0,,453194000.0,488070000.0,307711000.0,177101000.0,,5.66,5.72,-0.92,-9.38,8/31/2024,88.7274542006874,31.842973748629237,-34.23396981802074,6.704038511497007,47.860234965460165,64.0142705461675,-40.0259097337826,-0.0941957801136402,-47.76499650778632,96.04093790167852
192,192,RKT.L,Reckitt Benckiser Group PLC,United Kingdom,Consumer Staples,37900.0,GBP,42.5,2,0.047058824,9.0,76.0,,,,,,,,,,17781180773.0,19419027181.0,19625941329.0,19037445245.0,,-42995147.71,3130584192.0,2207532115.0,1915971270.0,,3646525965.0,4577639632.0,4497023730.0,4627352772.0,,10313461056.0,11233825936.0,11769921684.0,11548227954.0,,-0.060461926,4.362663894,3.072809463,2.730191879,12/31/2024,10.980156450305945,0.4426634840894267,-12.821926962748964,3.029656049032167,6.2241965969501845,-3.864070967432849,-8.902159337529051,-5.677369459883793,-11.26899439896223,4.4948529476081305
193,193,REL.L,RELX PLC,United Kingdom,Health Care,34580.0,GBP,97.0,1,0.010309278,,97.0,,,,,,,,,,9733026562.0,11491796823.0,12308704629.0,12675506983.0,,1976433196.0,2195439730.0,2392948689.0,2598519239.0,,2492374969.0,3095650635.0,3541725292.0,3786260195.0,,6290727549.0,7400539799.0,7987692285.0,8241632376.0,,1.018447561,1.138027816,1.25760807,1.385249915,12/31/2024,22.10361331587403,19.628804187788724,-6.708215243078911,19.62713685964348,-4.751002004175912,32.26486459584921,-4.447421577853633,35.77724612133486,15.904658692506466,8.460272476064532
194,194,RNO.PA,Renault SA,France,Utilities,98636.0,EUR,80.5,2,0.02484472,71.0,,90.0,,,,,,,,,47911444492.0,53281197351.0,60236919194.0,64671651904.0,,1021276620.0,-407130544.4,2527889652.0,864864885.3,,1131684903.0,3033927616.0,4527889699.0,4685451520.0,,9130535006.0,10600345277.0,12607245842.0,13492812280.0,,3.726279559,-1.495112169,9.189189407,3.128234692,12/31/2024,-4.850492356470978,3.656341431141444,-32.72347067571762,-15.509280002695364,-15.878790011034386,-16.839345937496894,3.3030673056974207,18.06342643562467,30.80546086139017,-14.310315401380002
195,195,RXL.PA,Rexel SA,France,Industrials,26706.0,EUR,45.0,2,0.044444444,,79.0,,,,11.0,,,,,,16894997525.0,21508453643.0,22028062626.0,22179413981.0,,686831528.6,1060724579.0,890971844.0,389994258.8,,1143760809.0,1590454322.0,1490396815.0,1279240973.0,,4452674056.0,5599310081.0,5608395762.0,5515468791.0,,2.254169116,3.496262302,2.955721749,1.327686058,12/31/2024,32.36401057870966,-0.5850327301905051,-36.38023823032904,34.40507010957624,9.37103751570335,41.99456509801077,7.06405067969672,33.20786597914414,3.0254580923913665,4.239401226694273
196,196,7752.T,Ricoh Co Ltd,Japan,Information Technology,78665.0,JPY,67.66666667,3,0.044334975,,,,,,,,80.0,72.0,51.0,,12026664761.0,14595278710.0,16064305705.0,17287695866.0,,207701885.4,371806275.8,302111833.2,312595748.5,,276001208.0,538967619.9,428397533.9,445480913.1,,4258309237.0,5097808923.0,5608504849.0,5940256140.0,-0.309114788,0.310072223,0.602500283,0.49615659,,3/31/2025,-16.85150414337872,6.382508275733718,4.467320492662565,16.646114401288585,-40.74652118570714,60.09932381154,-4.666604975118382,12.70614107132404,71.21217180404687,-28.120098572591363
197,197,300118.SZ,Risen Energy Co Ltd,China,Information Technology,8351.0,CNY,58.5,2,0.034188034,,,,,,,,,30.0,87.0,,2619744614.0,4088024941.0,4914691788.0,2815713187.0,,-5887406.453,130074634.3,189660697.9,-478000218.6,,-73850251.79,154252220.9,406634857.0,-108133879.5,,173128858.4,437162599.2,714335087.7,178786979.2,,-0.006956038,0.147468003,0.169727324,-0.422927103,12/31/2024,13.178881268225634,-25.36976049707997,-52.924770495992135,147.44222428681456,103.04278716049608,7.211137901472012,-22.943182215519094,-28.366242280516637,-28.547005658141817,-25.271057471326536
198,198,RIVN,Rivian Automotive; Inc,USA,Consumer Discretionary,14861.0,USD,56.0,2,0.035714286,,,,,,,,,56.0,56.0,,55000000.0,1658000000.0,4434000000.0,4970000000.0,,-4688000000.0,-6752000000.0,-5432000000.0,-4746000000.0,,-4220000000.0,-6856000000.0,-5739000000.0,-4689000000.0,,-465000000.0,-3123000000.0,-2030000000.0,-1200000000.0,,-5.208889,-7.4,-5.74,-4.69,12/31/2024,,,,,,-3.119439654383782,-82.63614055854875,24.1269817882514,-37.86318824916126,2.2471852321214647
199,199,ROCK-B.CO,Rockwool A/S,Denmark,Industrials,12654.0,EUR,16.0,1,0.0625,,,,,,,,16.0,,,,3551466444.0,4493387110.0,4163312347.0,4433582624.0,,348476144.0,313973555.4,447383564.4,632547456.0,,461184599.8,462334686.0,610695816.6,786659018.0,,2267970151.0,2558941981.0,2665900006.0,2959172008.0,1.323749313,1.610120797,1.449108717,2.070155311,,12/31/2024,30.50516197899701,41.62641064177765,-3.354179710614777,-5.140988577446522,47.19902112953061,25.988401720117672,-43.10104084558268,19.93931493811373,31.619095170873408,11.254835598805538
200,200,RY.TO,Royal Bank of Canada,Canada,Financials,94369.0,CAD,37.0,1,0.027027027,,37.0,,,,,,,,,,36054966105.0,35500352702.0,37549947642.0,41844198404.0,,11673083683.0,11495490939.0,10630090235.0,11812828792.0,,,,,,,,,,,,8.049900582,8.049900582,7.511299639,8.188190013,10/31/2024,29.370755310054868,16.482443240867347,-5.800051814184068,15.708246519026115,6.193827972194862,32.77421816529394,-2.801156395740592,8.85142983592662,34.81419748386202,2.2906484207419355
201,201,CRM,Salesforce.Com Inc,USA,Communication Services,76453.0,USD,27.0,1,0.037037037,,,,,,,27.0,,,,,26492000000.0,31352000000.0,34857000000.0,37895000000.0,,1444000000.0,208000000.0,4136000000.0,6197000000.0,,548000000.0,1858000000.0,5999000000.0,7666000000.0,,19466000000.0,22992000000.0,26316000000.0,29252000000.0,,1.48,0.21,4.2,6.36,1/31/2025,-11.252269279492856,47.53933601765842,30.909808360975426,21.769120064998297,35.67593204482604,14.682905422787815,-48.00595669199969,94.64455149584094,29.58287160025521,-21.428968679629797
202,202,006400.KS,Samsung SDI Co Ltd,South Korea,Information Technology,,KRW,60.33333333,9,0.149171271,94.0,,10.0,83.0,80.0,60.0,46.0,63.0,55.0,52.0,,9896690428.0,14694787106.0,15653346935.0,12115818064.0,,854200112.8,1425477442.0,1467142168.0,437607147.4,,779553865.0,1320228311.0,1128530569.0,265288376.7,,2247306088.0,3082029401.0,2761803771.0,2258949875.0,,12.53780277,20.92333642,21.53474425,6.423007696,12/31/2024,-5.627705627705628,97.58454106280192,5.542168674698795,6.306306306306306,164.9789029535865,-0.7575757575757576,-9.494640122511486,-20.938023450586265,-47.22814498933902,-31.595959595959595
203,203,SAND.ST,Sandvik AB,Sweden,Health Care,41400.0,SEK,65.0,1,0.015384615,,,65.0,,,,,,,,,8833549009.0,11578649093.0,13039328475.0,12665680690.0,,1490571204.0,1155679714.0,1577051340.0,1261950298.0,,1789386357.0,1961418951.0,2366504687.0,1974097207.0,,3783377087.0,4676524137.0,5364757588.0,5064705532.0,,1.187426891,0.921492744,1.255456557,1.004983697,12/31/2024,59.656038967583584,30.37506912105796,-9.788575261680924,48.15559697404487,9.700267768794417,25.910448085967232,-19.63848983798584,17.168045106766147,-7.24197108215933,7.535580684531255
204,204,SAN.PA,Sanofi SA,France,Health Care,82878.0,EUR,56.33333333,9,0.159763314,87.0,,22.0,20.0,28.0,65.0,67.0,61.0,66.0,91.0,,45054630163.0,46648649752.0,47864290954.0,50932721159.0,,7156986943.0,9627372281.0,6210465932.0,6394479737.0,,10519839237.0,12565842736.0,10552041653.0,10882116416.0,,30960322757.0,32983324530.0,33341001364.0,35745831783.0,,5.71592883,6.175963343,4.94537102,5.278896042,12/31/2024,2.89978484146516,-2.908897699247246,9.822646521780603,27.39365400176502,-8.746126714749625,16.265512735794907,5.413208693537321,2.679635719643449,7.713416554946914,-6.693040051424289
205,205,SAP.DE,SAP SE,Germany,Information Technology,108187.0,EUR,57.2,5,0.087412587,,,,,,84.0,55.0,41.0,48.0,58.0,,30998275604.0,33949397008.0,35890742655.0,39305348831.0,,6044853507.0,2626797072.0,7060379696.0,3592869550.0,,7435307824.0,6959172103.0,6916618910.0,8979873703.0,,22695802722.0,24706153546.0,25916044317.0,28673951225.0,,5.245483735,2.242668253,5.945946087,3.047728652,12/31/2024,17.795760122610414,15.496349763008276,-5.512920043468854,40.16004986780498,-9.138293660989174,17.471907146372544,-20.161367786257784,45.98933033697559,70.92102444894896,6.732609312930856
206,206,SU.PA,Schneider Electric SE,France,Industrials,155822.0,EUR,19.3,10,0.518134715,12.0,27.0,45.0,60.0,29.0,1.0,4.0,7.0,7.0,1.0,,33243244030.0,39305348831.0,41290397757.0,43879241981.0,,3684876453.0,3998850008.0,4603795394.0,4909718345.0,,5242093281.0,6394479737.0,6859114596.0,7556066884.0,,13620471858.0,15958597272.0,17265095291.0,18709603663.0,,6.520989228,7.073030645,8.131110026,8.660149716,12/31/2024,32.06730701392072,10.890354170967022,-13.88704136531144,60.05251488947355,35.41814897039811,46.07140730639645,-23.2237788550533,40.22289966096759,33.65151696251248,-9.606679746636464
207,207,4204.T,Sekisui Chemical Co Ltd,Japan,Consumer Discretionary,26918.0,JPY,52.16666667,6,0.115015974,,,55.0,89.0,12.0,51.0,22.0,84.0,,,,7918980595.0,8497380866.0,8593240645.0,8875109563.0,,253494642.4,473677379.3,532949455.9,560270552.8,,607827726.1,626887525.0,645584866.4,738257753.3,,2434278953.0,2579877489.0,2682152083.0,2876449876.0,,0.568784887,1.088672192,1.254787196,1.339930539,3/31/2025,19.121374453706576,22.16409219738701,-26.35712494775336,24.914479526519305,6.748030475729823,-0.9527806316628876,-3.274493867584994,13.800754834560832,36.71191620444458,-10.84030556566024
208,208,SVT.L,Severn Trent PLC,United Kingdom,Utilities,9846.0,GBP,44.5,2,0.04494382,,,,,,,,58.0,31.0,,,2611014704.0,2909024822.0,3141601699.0,3260510154.0,,-117161777.5,177623704.0,188372490.9,308221465.1,,673545860.8,680666932.1,679592053.4,805487220.3,,2339473475.0,2459591168.0,2649307258.0,2998508473.0,,-0.472946625,0.705389142,0.683891568,1.026509151,3/31/2025,3.003808704993004,-2.665261284061581,-15.49509037251416,41.61802466177192,-8.097461810374682,27.415459122537538,-10.527160037618952,-3.693900913520397,-2.9399368079637545,8.55072035503924
209,209,055550.KS,Shinhan Financial Group Co Ltd,South Korea,Financials,,KRW,39.83333333,6,0.150627615,18.0,40.0,46.0,9.0,43.0,83.0,,,,,,15917905197.0,11003015353.0,12442914042.0,12828657443.0,,2934897527.0,3406896927.0,3189580733.0,3249561603.0,,,,,,,,,,,,5.336371159,6.662295027,5.876726203,6.163698543,12/31/2024,19.675077837268297,12.00121127201509,-17.36029154623245,11.962401259512957,-22.152330102448712,20.838884423697923,-0.2879658446204304,18.19858817542444,25.517316840512528,29.279954996124008
210,210,SIE.DE,Siemens AG,Germany,Industrials,327000.0,EUR,24.33333333,6,0.246575342,42.0,1.0,9.0,28.0,41.0,25.0,,,,,,71610122454.0,82779760441.0,86120761095.0,87326051520.0,,7085681594.0,4281771234.0,9142035869.0,9546866241.0,,7383553941.0,8368027800.0,10811961153.0,10885566675.0,,26150661918.0,29726280174.0,33485912236.0,34299023238.0,,8.729154893,5.278896042,11.39735507,11.93789562,9/30/2024,38.52816420268736,3.71854888600027,-13.058125708543516,25.418071945165664,16.427922621176435,31.82455419493504,-12.181472939224864,34.70007360384007,15.438147341996157,13.384969158375156
211,211,LIGHT.AS,Signify NV,Netherlands,Industrials,29697.0,EUR,15.0,1,0.066666667,,,,,,,,,,15.0,,7889591906.0,8641748336.0,7710178446.0,7064980041.0,,456584254.6,601495126.4,233467515.6,377228301.0,,578493400.7,826912038.0,424381838.7,549741243.6,,3071880464.0,3143185813.0,2941920714.0,2808510705.0,,3.553766617,4.715353763,1.828637191,2.955721749,12/31/2024,11.428575692641948,34.833151711483595,-30.53968211272535,44.83996648764857,25.302918238800327,22.43697206142272,-20.33631925104447,1.2246123368031794,-26.081451491750524,7.523971193458943
212,212,SGM.AX,Sims Ltd,Australia,Materials,,AUD,22.0,6,0.272727273,,,,,47.0,57.0,11.0,14.0,1.0,2.0,,3814063999.0,5972485255.0,5196753258.0,4638662018.0,,147887409.6,386351022.5,116749825.1,-37261954.12,,62017300.8,208808770.6,-6511171.913,-75942183.3,,1278703910.0,1742157523.0,1507304064.0,1276060761.0,,0.727188309,1.905645958,0.591162836,-0.192756475,6/30/2024,83.44842820397493,25.625792288260524,-32.34404378856078,14.262210624739629,26.13190939437764,23.465144971396036,-16.49265282879981,21.89998012556893,-22.088342130850748,27.899849094549367
213,213,Z74.SI,Singapore Telecommunications Ltd,Singapore,Communication Services,22886.0,SGD,69.8,5,0.071633238,,52.0,63.0,,95.0,,,,62.0,77.0,,11890313666.0,11336304162.0,10951125315.0,10965543360.0,,1510406489.0,1724816771.0,616255149.5,3114142689.0,,691290996.7,710592573.1,792062279.0,955621821.8,7973876537.0,8119917380.0,7999689488.0,7772799070.0,,0.026200533,0.091159252,0.103871937,0.036820276,,3/31/2025,3.680569445708868,1.606358661421078,-13.213633138147715,21.472542481870512,-28.536821710693328,2.975506204491682,14.234387076896772,-0.4174563099283317,28.23959673184662,25.88997452933355
214,214,SEB-A.ST,Skandinaviska Enskilda Banken AB,Sweden,Financials,19000.0,SEK,53.33333333,3,0.05625,41.0,46.0,,,73.0,,,,,,,5731602406.0,6644849130.0,8241897069.0,8411971233.0,,2620482106.0,2770353521.0,3928816266.0,3696793877.0,,,,,,,,,,,,1.202888179,1.286379132,1.861539033,1.7862941,12/31/2024,13.496428431481682,6.355950413683617,-4.638266239219481,4.048811284424646,-4.8209029376398895,58.3070820970798,0.6415724477068668,22.21316581020887,11.251209140899071,8.678424338113064
215,215,S92.DE,SMA Solar Technology AG,Germany,Information Technology,4097.0,EUR,8.0,2,0.25,,,,,,,,,10.0,6.0,,1131020153.0,1225929874.0,2189832139.0,1759630864.0,,-26644048.93,64194366.1,259539971.6,-135397358.0,,-35559517.81,47368603.77,316734912.6,-112768260.3,,201500867.3,257928700.8,643293862.3,290747562.9,0.93156989,-0.77055781,1.851638917,7.475560844,,12/31/2024,-50.663645464118815,43.26136868497954,-53.23870592664591,109.45454461633672,62.17391034284461,-33.98540480242872,77.6036100307589,-9.220387768092188,-76.3471359410678,31.29151782368005
216,216,SMIN.L,Smiths Group PLC,United Kingdom,Health Care,15750.0,GBP,93.0,1,0.010752688,,93.0,,,,,,,,,,3232697668.0,3447673407.0,4080508237.0,4208150082.0,,381581935.9,1387937112.0,310371222.5,335899591.4,,420546288.5,204226951.6,601932067.9,626116838.5,,1229392505.0,1291198030.0,1502142973.0,1569322891.0,,0.957985635,3.573971653,0.874682536,0.967390823,7/31/2024,52.96399197026922,4.589854781886825,-7.16096522367507,24.593150782448504,-10.145911831957692,4.053789054972627,0.3721470266765839,10.801234672765023,-3.037180779322329,27.35580620835912
217,217,GLE.PA,Societe Generale SA,France,Financials,111754.0,EUR,96.0,1,0.010416667,,,,,,,,96.0,,,,41688327611.0,41513514496.0,51016677458.0,60389880670.0,,6487636726.0,2098907468.0,2867165105.0,4830362391.0,,,,,,,,,,,,6.866015114,1.725129426,2.495687236,5.037377923,12/31/2024,18.05624879445374,-2.7759479746454185,-31.90294830932637,23.942190577373463,-45.78770609497017,78.54580039182466,-17.07087362986848,9.204534826853934,15.147479878919407,76.81683680857279
218,218,SEDG,Solaredge Technologies Inc,Israel,Information Technology,,USD,51.0,2,0.039215686,,,,,,,,,74.0,28.0,,1963865000.0,3110279000.0,2976528000.0,901456000.0,,169170000.0,93779000.0,34329000.0,-1806357000.0,,208489000.0,285261000.0,70851000.0,-1476370000.0,,629318000.0,844648000.0,703823000.0,-877204000.0,,3.06,1.65,0.6,-31.64,12/31/2024,-52.08655324329242,199.2031766245082,-7.383804731278146,173.1764034200352,228.9690784572326,-12.261891101718623,-0.2570461219465229,-68.17842054370132,-85.40860247868363,14.550634390664714
219,219,SXS.L,Spectris plc,United Kingdom,Industrials,7446.0,GBP,97.0,1,0.010309278,,,,97.0,,,,,,,,1562604899.0,1783492471.0,1947142752.0,1744931198.0,,466094273.1,539454743.9,195359202.4,313327138.9,,187969411.4,231905077.9,253402651.8,131135200.5,,907600696.1,1008773653.0,1126069790.0,961882070.1,,4.084539032,4.980719142,1.872976122,3.105055823,12/31/2024,28.82115653786565,6.668938754703261,-8.116454664577605,28.72960449096915,-0.1478196463495586,27.99477690722157,-18.91039176122386,28.56472859384993,-35.09816304276556,51.83787850795834
220,220,SFM,Sprouts Farmers Market Inc,USA,Consumer Staples,35000.0,USD,49.0,2,0.040816327,,,,,,,43.0,55.0,,,,6099869000.0,6404223000.0,6837384000.0,7719290000.0,,244157000.0,261164000.0,258856000.0,380601000.0,,338749000.0,369385000.0,389511000.0,517393000.0,,2209212000.0,2348564000.0,2521841000.0,2941491000.0,,2.1,2.39,2.5,3.75,12/31/2024,-27.202769361625307,27.48691044578931,-4.685570872269809,-15.812142670012076,3.7648348249803454,47.92078233772571,9.06333759787693,48.350293424675904,165.42953603385695,35.9030588839544
221,221,SSE.L,SSE PLC,United Kingdom,Utilities,15824.0,GBP,97.0,1,0.010309278,,,97.0,,,,,,,,,11685543707.0,16782484107.0,14050276831.0,13613204282.0,,4067072253.0,-165262599.0,2298225005.0,1598075896.0,,4492052416.0,-774315738.2,3881924398.0,2995015117.0,,5897725027.0,-214572659.0,5844921611.0,5191126646.0,,3.853440113,-0.153170214,2.102731442,1.452429833,3/31/2025,2.7711321831253297,-15.603188949720654,-19.571791746492607,36.460840915206894,6.169900804367572,8.589873145317718,2.8121624400444976,10.405105521716598,-13.610831934715335,14.840325610519724
222,222,SBK.JO,Standard Bank Group Ltd,South Africa,Financials,50316.0,ZAR,52.0,2,0.038461538,,,,,51.0,53.0,,,,,,7337165134.0,8658561345.0,10495482575.0,10490499517.0,,1422386184.0,1951254725.0,2545401324.0,2536819391.0,,,,,,,,,,,0.429096649,0.861017032,1.140012905,1.458928608,,12/31/2024,33.771293297203684,29.004096291633097,-8.55115243168406,-3.591854627179349,-23.275161090909616,10.664162589624908,19.91589620947173,25.297453468256936,6.513345686213127,1.2022479051359392
223,223,STN.TO,Stantec Inc,Canada,Industrials,32000.0,CAD,17.16666667,6,0.349514563,,,,,57.0,5.0,17.0,7.0,9.0,8.0,,3331174049.0,4132088208.0,4716106312.0,5458793342.0,,146077309.8,179776260.7,230361079.0,263113839.1,,231380053.8,284803444.6,360862631.9,430152915.4,,1428966529.0,1759405486.0,1997700011.0,2325955451.0,,1.310110402,1.615802829,2.113322349,2.307249986,12/31/2024,2.962827622415716,4.162673683657248,-13.812200257361829,26.35057373968161,13.95015431908265,74.23533322238092,-7.527115909041532,65.10055078400782,7.7750987660260495,29.71280283513779
224,224,CC3.SI,StarHub Ltd,Singapore,Communication Services,1635.0,SGD,59.42857143,7,0.117788462,8.0,69.0,,,,80.0,72.0,34.0,80.0,73.0,,1583349394.0,1804038503.0,1839541000.0,1835355116.0,,115731941.9,48215182.77,115964491.0,124413775.5,,179605431.6,119917826.0,175342031.2,174024252.9,,881438654.8,943141686.1,984225362.7,976473725.6,,0.062788261,0.024030075,0.063563424,0.068214406,12/31/2024,-19.23335152855103,8.286324980163291,-33.10426587901035,-15.035006291811325,-4.238191879544019,7.913312280870138,-19.555462165303343,12.002636957809312,15.550249251520292,-3.2039025102141285
225,225,EQNR.OL,Statoil ASA,Norway,Energy,24126.0,USD,32.0,2,0.0625,17.0,47.0,,,,,,,,,,88744000000.0,149004000000.0,106848000000.0,102502000000.0,,8563000000.0,28746000000.0,11885000000.0,8806000000.0,,32951000000.0,77741000000.0,35233000000.0,30354000000.0,,41865000000.0,88807000000.0,48039000000.0,42627000000.0,,2.63,9.03,3.93,3.11,12/31/2024,36.51888323677684,15.949938854827654,6.531176085570854,2.248662859944514,-13.454702102873112,66.94139337046174,56.38736077966091,-7.4636434868943615,-16.54453551214776,3.411190683369675
226,226,STLD,Steel Dynamics Inc,USA,Materials,13000.0,USD,29.0,1,0.034482759,,,,,,,,,,29.0,,18408850000.0,22260774000.0,18795316000.0,17540390000.0,,3214066000.0,3862674000.0,2450882000.0,1537134000.0,,4689216000.0,5544373000.0,3423214000.0,2107941000.0,,5362424000.0,6117831000.0,4045883000.0,2802586000.0,,15.56,20.92,14.64,9.84,12/31/2024,106.3496334825053,22.100916132829653,-29.730658051899194,20.372855869028456,10.43659325378263,67.30977051670595,59.46722150299243,22.62556914924469,-2.3983398573639554,11.286452229324963
227,227,STB.OL,Storebrand ASA,Norway,Financials,2324.0,NOK,32.57142857,7,0.214912281,24.0,2.0,38.0,,13.0,14.0,55.0,82.0,,,,6851567730.0,-3841142895.0,7109861547.0,9256600961.0,,309873379.8,235226565.6,334425647.6,546782963.7,,,,,,,,,,,,0.661327213,0.498965442,0.723697893,1.235533476,12/31/2024,32.94731107593476,49.56958026816316,-5.261949440981749,18.021765212838496,-7.171781622438327,43.0382380108515,0.1784237159044218,10.29290441972707,39.9522373427499,16.067943763971957
228,228,SLF,Sun Life Financial Inc,Canada,Financials,31768.0,CAD,64.5,10,0.15503876,66.0,45.0,78.0,41.0,60.0,69.0,55.0,77.0,79.0,75.0,,25976577917.0,-1297737137.0,22463298522.0,20872970062.0,,3180656921.0,2200985476.0,2433166152.0,2307977825.0,,,,,,,,,,,2.98414036,4.869243661,3.792041775,3.828433731,,12/31/2024,30.15582395485315,9.591189381751487,-18.518048850187487,43.427088453372015,-0.938805603701888,27.362437070811637,-13.400046515152928,17.273444565254188,18.11138051435661,9.14295396696404
229,229,SU.TO,Suncor Energy Inc.,Canada,Materials,15010.0,CAD,44.0,1,0.022727273,,,,44.0,,,,,,,,28481800142.0,45786175036.0,37997568696.0,39944538321.0,,2997969303.0,6606595622.0,6037425436.0,4378680099.0,,4581747212.0,10135159639.0,6516343572.0,6576026379.0,,12780854812.0,19559948303.0,15957144698.0,16286127976.0,,2.016114341,4.752789403,4.607221581,3.43540061,12/31/2024,27.984850226502942,7.334292589360264,-14.836299427795918,18.049219911517117,-46.960348820867445,51.70818949739242,37.92598051297804,4.260172416208735,23.38705658998215,5.19598345542725
230,230,SPWRQ,SunPower Corp,USA,Industrials,,USD,30.0,3,0.1,,,,,,,39.0,35.0,16.0,,863489000.0,1128358000.0,1741943000.0,,,472844000.0,-46703000.0,42849000.0,,,-24572000.0,137000.0,-9018000.0,,,148470000.0,252052000.0,403001000.0,,,2.47,-0.27,0.25,,,,-77.37850872601653,25.63337315952212,-40.67994937319273,61.49898480596163,400.5402618819079,-19.176766491301148,-14.892607310984088,-73.67847507739833,-99.99790356398589,0.0
231,231,SCA-B.ST,Svenska Cellulosa SCA AB,Sweden,Consumer Staples,3333.0,SEK,40.0,1,0.025,,,40.0,,,,,,,,,1940082374.0,2143346769.0,1863703613.0,2085418478.0,,612370066.1,695551793.6,378801547.4,375090838.3,,770384425.8,880262643.4,479093766.6,516613157.9,,1607046238.0,1851128432.0,1613952280.0,1762174491.0,,0.872016623,0.990553162,0.539083563,0.5339298,12/31/2024,19.45185482504652,80.795218864524,-17.132840478435565,41.6462480936848,49.98954871511371,11.7483344155936,-17.466115289282037,15.513786513633557,-5.758065585408446,-9.263248347604817
