,Ticker,Company Name,Country,GICS Sector,fullTimeEmployees,Original Currency,ReportDate_2024,Average Rank,Sum of Rank,Years Appeared,Adjusted Score,2016_Ranking,2017_Ranking,2018_Ranking,2019_Ranking,2020_Ranking,2021_Ranking,2022_Ranking,2023_Ranking,2024_Ranking,2025_Ranking,TotalRevenue_2021,TotalRevenue_2022,TotalRevenue_2023,TotalRevenue_2024,TotalRevenueIncr_2022,TotalRevenueIncr_2023,TotalRevenueIncr_2024,NetIncome_2021,NetIncome_2022,NetIncome_2023,NetIncome_2024,NetIncomeIncr_2022,NetIncomeIncr_2023,NetIncomeIncr_2024,OperatingIncome_2021,OperatingIncome_2022,OperatingIncome_2023,OperatingIncome_2024,OperatingIncomeIncr_2022,OperatingIncomeIncr_2023,OperatingIncomeIncr_2024,GrossProfit_2021,GrossProfit_2022,GrossProfit_2023,GrossProfit_2024,GrossProfitIncr_2022,GrossProfitIncr_2023,GrossProfitIncr_2024,DilutedEPS_2021,DilutedEPS_2022,DilutedEPS_2023,DilutedEPS_2024,DilutedEPSIncr_2022,DilutedEPSIncr_2023,DilutedEPSIncr_2024,2015_Stock_Performance,2016_Stock_Performance,2017_Stock_Performance,2018_Stock_Performance,2019_Stock_Performance,2020_Stock_Performance,2021_Stock_Performance,2022_Stock_Performance,2023_Stock_Performance,2024_Stock_Performance,2025_Stock_Performance
291,ORA.PA,Orange,France,Communication Services,126909,EUR,12/31/2024,0,0,0,0,,,,,,,,,,,49717632422,45748125765,46392366757,47072853613,-7.984102347,1.408234723,1.466807804,272428586.5,2509149127,2852900219,2747670293,821.0300429,13.69990681,-3.688524586,5102482195,6720684614,6277549703,7149788868,31.71402383,-6.593597772,13.89457999,28703216178,26848831036,26793877630,27606486504,-6.46054829,-0.20467709,3.032815501,0.003519356,0.853531623,0.993838191,0.958761549,24152.49458,16.43835615,-3.529411761,13.96395035,-0.76110163,5.070981388,1.659321753,-1.971419272,-21.75973876,1.006145283,5.219151236,18.20417982,-0.510910535,36.93138363
292,9432.T,NTT,Japan,Communication Services,341321,JPY,3/31/2025,0,0,0,0,,,,,,,,,,,84014866707,90786032132,92433474337,94715241399,8.059484815,1.81464281,2.468550575,8162626038,8384010479,8842944510,6911247254,2.712171793,5.473920055,-21.84450274,12485970519,12750722343,13389511795,11539103328,2.120394435,5.00982952,-13.81983522,66280012283,71651091995,72146074515,73300372563,8.103619066,0.690823414,1.599945743,0.091030728,0.096203023,0.104289052,0.082657195,5.681922043,8.405171426,-20.74221271,60.91567064,5.461735299,10.54635565,-12.73790159,27.72864899,-0.151512512,22.32542073,22.59824462,17.83134455,-4.134739172,-3.41703947
293,VOD.L,Vodafone,United Kingdom,Communication Services,88780,EUR,3/31/2025,0,0,0,0,,,,,,,,,,,43272884059,44046908627,42930302188,43785003033,1.788705756,-2.535039288,1.990903398,2615548275,13841242948,1332912397,-4874484022,429.1908806,-90.36999493,-465.7017545,6728869164,6062412965,4461748867,4838238158,-9.904430934,-26.40308582,8.438155132,15272369943,15565844514,14332315936,14637482722,1.92160465,-7.92458499,2.129221735,0.004443041,0.083833174,0.498322161,0.049107299,1786.842233,494.4212025,-90.14547158,-1.567538647,-8.921529555,16.87391838,-34.26323163,-1.926881043,-16.28606409,-8.186275944,-25.71428825,-19.30320647,-2.040231537,13.56221958
294,9984.T,SoftBank,Japan,Communication Services,,JPY,3/31/2025,0,0,0,0,,,,,,,,,,,42997871806,45409201948,46695094949,50062560116,5.608022073,2.831789474,7.21160364,-11804421865,-6704797779,-1573292620,7970835084,-43.20096439,-76.53482369,-606.6339842,4933528738,4372772931,3870298739,5043706079,-11.36622156,-11.4909738,30.31826273,22568828238,23000553124,24481955271,25945810041,1.912925569,6.440724008,5.979321316,-7.088545554,-4.578006045,-1.203920009,5.386539925,-35.41684948,-73.70208783,-547.4167623,-14.00880551,29.26546373,14.2247147,-17.7208335,36.74816417,73.53990983,-32.53177849,2.135454933,14.15884107,52.81823972,8.696853365
295,RELX,RELX,United Kingdom,Communication Services,34580,GBP,12/31/2024,0,0,0,0,,,,,,,,,,,9942218602,11738790130,12573255745,12947941785,18.070127,7.108616866,2.98002401,2018912695,2242626338,2444380360,2654369240,11.08089733,8.996328037,8.590679398,2545943609,3162185486,3617847631,3867638324,24.20485178,14.40972223,6.904400585,6425934221,7559599677,8159371837,8418769866,17.64203331,7.933914303,3.179142147,0.867405046,1.040337065,1.162487459,1.284637854,19.9367089,11.74142479,10.50767422,8.933367722,4.538038427,35.26467785,-10.43744915,25.82837917,1.315517561,31.04015328,-12.08792009,45.72141397,18.39185964,19.26748306
296,PRX.AS,Prosus,Netherlands,Communication Services,23323,USD,3/31/2025,0,0,0,0,,,,,,,,,,,5220000000,4947000000,5467000000,6170000000,-5.229885057,10.51142106,12.85897201,18733000000,10112000000,6606000000,12367000000,-46.02039182,-34.67167722,87.20859824,-781000000,-386000000,-166000000,161000000,-50.57618438,-56.99481865,-196.9879518,1371000000,1637000000,2222000000,2624000000,19.40189643,35.73610263,18.09180918,5.652413,3.63,2.53,5.11,-35.7796396,-30.3030303,101.9762846,,,,,-11.55262718,31.42441261,-19.75228889,-11.92194171,-9.414436134,39.00192668,23.95154947
297,ABNB,Airbnb,USA,Communication Services,7300,USD,12/31/2024,0,0,0,0,,,,,,,,,,,5992000000,8399000000,9917000000,11102000000,40.17022697,18.07358019,11.94917818,-352000000,1893000000,4792000000,2648000000,-637.7840909,153.143159,-44.74123539,542000000,1891000000,1518000000,2553000000,248.8929889,-19.72501322,68.18181818,4836000000,6900000000,8214000000,9224000000,42.67990074,19.04347826,12.29607986,-0.57,2.79,7.24,4.11,-589.4736842,159.4982079,-43.2320442,,,,,,1.664378545,11.78223236,-48.2749224,55.79332387,-1.948966198,2.009561882
298,6758.T,Sony,Japan,Communication Services,112300,JPY,3/31/2025,0,0,0,0,,,,,,,,,,,68568932372,75845391732,89988307270,89548040219,10.61188954,18.64703341,-0.489249175,6096852730,6947606744,6707762657,7889753629,13.95398662,-3.452182828,17.62124023,7687920793,8799293771,8065199745,9762948113,14.45609298,-8.342647093,21.05029536,18671624445,22358142237,22980089249,25312397454,19.74395856,2.781747273,10.14925651,0.974691428,1.119396807,1.086016017,1.298740804,14.84627594,-2.982033698,19.58762888,21.85705048,11.09662894,54.22510395,5.017247281,44.82273191,40.7247762,38.51673491,-31.5542875,33.40275127,26.81437192,13.19151087
299,TRI,Thomson Reuters,Canada,Communication Services,26400,USD,12/31/2024,0,0,0,0,,,,,,,,,,,6348000000,6627000000,6794000000,7258000000,4.395085066,2.519993964,6.82955549,5689000000,1338000000,2695000000,2210000000,-76.48092811,101.4200299,-17.99628942,1234000000,1815000000,1950000000,1896000000,47.08265802,7.438016529,-2.769230769,5042000000,5311000000,5499000000,5756000000,5.335184451,3.539823009,4.673577014,11.929993,2.987685,5.8,4.89,-74.95652344,94.13023796,-15.68965517,-1.203381639,21.55152895,2.587125001,11.74223292,52.65840041,16.95299552,47.08236116,-2.59543948,35.6745277,12.76926173,24.28590209
300,FOXA,Fox,USA,Communication Services,10200,USD,6/30/2024,0,0,0,0,,,,,,,,,,,12909000000,13974000000,14913000000,13980000000,8.250058099,6.719622155,-6.256286461,2150000000,1205000000,1239000000,1501000000,-43.95348837,2.821576763,21.14608555,2765000000,2574000000,2764000000,2478000000,-6.907775769,7.381507382,-10.34732272,6110650000,5688540000,6108440000,5476380000,-6.907775769,7.381507382,-10.34732272,3.61,2.11,2.33,3.13,-41.55124654,10.42654028,34.33476395,,,,,-1.120708463,-21.02707961,29.89374208,-17.01889877,-0.665184864,67.19807652,16.81485811
301,PARA,Paramount Global,USA,Communication Services,18600,USD,12/31/2024,0,0,0,0,,,,,,,,,,,28586000000,30154000000,29652000000,29213000000,5.485202547,-1.664787425,-1.480507217,4543000000,1104000000,-608000000,-6190000000,-75.69887739,-155.0724638,918.0921053,4011000000,2833000000,-552000000,1469000000,-29.3692346,-119.4846453,-366.1231884,10842000000,10309000000,7264000000,8658000000,-4.916067146,-29.53729751,19.19052863,6.94,1.61,-1.02,-9.34,-76.80115274,-163.3540373,815.6862745,-15.16031096,39.00125754,-8.74048473,-24.35908296,-3.803517391,-8.993833623,-14.68045052,-42.63931497,-13.05632507,-28.30295578,20.23752956
302,AMT,American Tower,USA,Real Estate,4691,USD,12/31/2024,0,0,0,0,,,,,,,,,,,9356900000,9645400000,10012200000,10127200000,3.083286131,3.802849026,1.14859871,2567700000,1765800000,1483300000,2255000000,-31.23028391,-15.99841432,52.02588822,3328400000,2922700000,3536800000,4603000000,-12.18903978,21.01139357,30.14589459,6674900000,7076200000,7450700000,7552800000,6.012075087,5.29238857,1.370341042,3.79,5.66,3.82,3.18,49.34036939,-32.50883392,-16.7539267,0.870846278,11.98679735,36.36004997,13.39229579,48.25415249,-2.249382159,31.32635216,-25.63514763,4.317329888,-12.27997854,20.21290381
303,BT-A.L,BT Group,United Kingdom,Communication Services,85300,GBP,3/31/2025,0,0,0,0,,,,,,,,,,,28616131675,28384183174,28543390429,27940873316,-0.810551558,0.560901309,-2.110881377,1748534856,2614567426,1173467270,1446590062,49.52904239,-55.11811023,23.27485384,4549759065,4592305831,4714456226,4783080043,0.935143277,2.659892426,1.455604076,21288480500,20817721115,20683218434,20577537756,-2.211333895,-0.646097045,-0.510948904,0.171559542,0.259398028,0.118032965,0.145482492,51.20000029,-54.49735454,23.25581417,16.60814159,-21.44790419,-26.82649255,-13.86778196,-18.37244513,-29.8382045,24.46134949,-33.08869935,9.208547627,15.71910307,34.3728273
304,TEF,Telefonica,Spain,Communication Services,100870,EUR,12/31/2024,0,0,0,0,,,,,,,,,,,45923508976,46760671499,47531188402,48306382191,1.822949817,1.647788362,1.630916068,9513954542,2351304238,-1042945490,-57291848.66,-75.28573184,-144.3560418,-94.50672646,2993206787,3965998993,2807300584,5352695575,32.50000001,-29.2158019,90.67055397,32492662740,32545277703,32921766994,33624469056,0.161928751,1.156816956,2.134460347,1.613525534,0.362458634,-0.23384428,-0.070153284,-77.53623191,-164.516129,-70,-14.94855237,-7.430676579,10.05183771,-9.472728917,-10.22368182,-40.19422192,13.07596818,-10.97735628,16.45969153,10.24622151,28.14814353
305,AMZN,Amazon,USA,Consumer Discretionary,1560000,USD,12/31/2024,0,0,0,0,,,,,,,,,,,4.70E+11,5.14E+11,5.75E+11,6.38E+11,9.361702128,11.86770428,10.95652174,33364000000,-2722000000,30425000000,59248000000,-108.1584942,-1217.744306,94.73459326,24879000000,12248000000,36852000000,68593000000,-50.76972547,200.8817766,86.13101053,1.97E+11,2.25E+11,2.70E+11,3.12E+11,14.21319797,20,15.55555556,3.2405,-0.27,2.9,5.53,-108.3320475,-1174.074074,90.68965517,120.4459625,14.25894349,54.29992463,26.11092645,26.05036171,75.24532878,3.146483628,-49.86571264,77.79078407,46.0340589,0.571996703
306,TSLA,Tesla,USA,Consumer Discretionary,125665,USD,12/31/2024,0,0,0,0,,,,,,,,,,,53823000000,81462000000,96773000000,97690000000,51.35165264,18.7952665,0.947578353,5524000000,12583000000,14999000000,7130000000,127.7878349,19.20050862,-52.46349757,6496000000,13832000000,8891000000,7760000000,112.9310345,-35.72151533,-12.72072883,13606000000,20853000000,17660000000,17450000000,53.26326621,-15.31194552,-1.189127973,1.63,3.62,4.31,2.04,122.0858896,19.06077348,-52.66821346,6.829098967,-7.381239554,44.90830539,7.009616522,35.47859883,718.3510398,48.76990571,-67.80309378,109.7408569,66.91058885,-17.03922076
307,HD,The Home Depot,USA,Consumer Discretionary,470000,USD,1/31/2025,0,0,0,0,,,,,,,,,,,1.51E+11,1.57E+11,1.53E+11,1.60E+11,3.973509934,-2.547770701,4.575163399,16433000000,17105000000,15143000000,14806000000,4.089332441,-11.47033031,-2.225450703,23040000000,24039000000,21689000000,21526000000,4.3359375,-9.775781023,-0.751533035,50832000000,52778000000,50960000000,53308000000,3.828297136,-3.444617075,4.607535322,15.53,16.69,15.11,14.91,7.469414037,-9.466746555,-1.323626737,29.35880546,5.244490013,43.52097732,-8.487130398,31.5354222,23.93566163,57.32639097,-22.26840694,12.21518576,15.90847634,-4.780014967
308,BABA,Alibaba Group,China,Consumer Discretionary,124320,CNY,3/31/2025,0,0,0,0,,,,,,,,,,,1.19E+11,1.21E+11,1.31E+11,1.39E+11,1.680672269,8.26446281,6.106870229,8684897271,10154586870,11162748731,18152633762,16.9223602,9.928142562,62.61795548,13223439388,14379491032,17282316340,20519846922,8.742442946,20.18726046,18.73319825,43754727031,44505337439,49507500074,55537078145,1.715495579,11.23946682,12.17912046,7.634461255,3.16986403,3.828392121,4.364143788,-58.47953216,20.7746479,13.99416909,-21.64236482,12.31772468,93.74156743,-21.15034622,58.73406525,10.06001288,-45.69978123,-26.21042225,-13.78339942,13.02883684,35.18189674
309,TM,Toyota Motor,Japan,Consumer Discretionary,383853,JPY,3/31/2025,0,0,0,0,,,,,,,,,,,2.17E+11,2.57E+11,3.12E+11,3.32E+11,18.43317972,21.40077821,6.41025641,19697499751,16941393733,34175107815,32932160617,-13.99216171,101.7254799,-3.636995689,20703664495,18833027131,36994865401,33142950286,-9.035295971,96.4361074,-10.4120263,41271048285,43630116411,64745726119,66195129702,5.71603636,48.39686768,2.238608893,10.98414596,14.1837258,12.40341699,25.29061355,29.1290725,-12.5517712,103.9003733,0.386451309,-0.239149317,11.17726859,-5.791367793,24.25468005,12.10626157,21.42067207,-25.0414081,36.84405875,10.21000713,-9.598759768
310,MCD,McDonalds,USA,Consumer Discretionary,150000,USD,12/31/2024,0,0,0,0,,,,,,,,,,,23222900000,23182000000,25495000000,25920000000,-0.176119262,9.977568803,1.666993528,7545200000,6177000000,8469000000,8223000000,-18.13338281,37.10539097,-2.9047113,9872700000,10345000000,11747000000,11851000000,4.783899035,13.55244079,0.885332425,12580200000,13207000000,14564000000,14710000000,4.982432712,10.27485424,1.002471848,10.04,8.33,11.56,11.39,-17.03187251,38.7755102,-1.470588235,31.25093559,7.012285606,44.88366375,3.612531335,14.9662503,9.514268564,27.43157402,-0.02144507,15.06197913,0.531450061,1.35639207
311,BKNG,Booking Holdings,USA,Consumer Discretionary,24500,USD,12/31/2024,0,0,0,0,,,,,,,,,,,10958000000,17090000000,21365000000,23739000000,55.95911663,25.01462844,11.11163117,1165000000,3058000000,4289000000,5882000000,162.4892704,40.25506867,37.14152483,2496000000,5102000000,5835000000,7555000000,104.4070513,14.36691494,29.4772922,5516160000,11275420000,12895350000,16696550000,104.4070513,14.36691494,29.4772922,28.17,76.35,117.4,172.69,171.0330138,53.76555337,47.09540034,12.68881001,16.72451659,17.66051016,-1.957617321,21.44095774,6.616729618,6.485339218,-16.82708228,73.98312966,43.04321488,14.50648431
312,DASH,DoorDash,USA,Consumer Discretionary,23700,USD,12/31/2024,0,0,0,0,,,,,,,,,,,4888000000,6583000000,8635000000,10722000000,34.67675941,31.17119854,24.16907933,-468000000,-1365000000,-558000000,123000000,191.6666667,-59.12087912,-122.0430108,-452000000,-1032000000,-577000000,-38000000,128.3185841,-44.08914729,-93.41421144,2550000000,2995000000,4046000000,5180000000,17.45098039,35.0918197,28.02768166,-1.39,-3.68,-1.42,0.29,164.7482014,-61.41304348,-120.4225352,,,,,,-22.96703464,6.93333676,-67.36849175,97.85914425,73.41513375,43.56005218
313,RCL,Royal Caribbean Cruises,USA,Consumer Discretionary,105950,USD,12/31/2024,0,0,0,0,,,,,,,,,,,1532000000,8840000000,13900000000,16485000000,477.0234987,57.239819,18.5971223,-5260000000,-2156000000,1697000000,2877000000,-59.01140684,-178.7105751,69.5344726,-3870000000,-766000000,2878000000,4108000000,-80.20671835,-475.7180157,42.73801251,-1207000000,2224000000,6125000000,7833000000,-284.2584921,175.4046763,27.88571429,-20.89,-8.45,6.31,10.94,-59.55002393,-174.6745562,73.37559429,25.84185617,-15.76050687,47.00241152,-18.24539778,41.78978543,-44.64358693,3.409072363,-36.2769134,156.2129204,83.74576268,34.5195071
314,CCL,Carnival Corporation,USA,Consumer Discretionary,115000,USD,11/30/2024,0,0,0,0,,,,,,,,,,,1908000000,12169000000,21593000000,25021000000,537.78826,77.44268223,15.87551521,-9501000000,-6093000000,-74000000,1916000000,-35.86990843,-98.78549155,-2689.189189,-6865000000,-4378000000,1956000000,3574000000,-36.22723962,-144.6779351,82.7198364,-2747000000,412000000,7276000000,9383000000,-114.9981798,1666.019417,28.9582188,-8.46,-5.16,-0.06,1.44,-39.0070922,-98.8372093,-2500,22.6347586,-1.167941665,30.33850475,-25.31974267,8.562664304,-57.07045918,-5.391705231,-60.79766231,125.0000174,36.8104859,8.475929722
315,NKE,Nike,USA,Consumer Discretionary,,USD,5/31/2024,0,0,0,0,,,,,,,,,,,44538000000,46710000000,51217000000,51362000000,4.876734474,9.648897452,0.283109124,5727000000,6046000000,5070000000,5700000000,5.570106513,-16.1429044,12.4260355,6937000000,6675000000,5915000000,6311000000,-3.776848782,-11.38576779,6.694843618,19962000000,21479000000,22292000000,22887000000,7.599438934,3.785092416,2.669118966,3.56,3.75,3.23,3.73,5.337078652,-13.86666667,15.47987616,32.41324389,-15.82867147,21.91751774,18.008778,39.94717559,41.01149072,18.13051349,-29.40537484,-7.234605583,-29.43914325,-4.412069147
316,EBAY,eBay,USA,Consumer Discretionary,11500,USD,12/31/2024,0,0,0,0,,,,,,,,,,,10420000000,9795000000,10112000000,10283000000,-5.998080614,3.236345074,1.691060127,13608000000,-1269000000,2767000000,1975000000,-109.3253968,-318.0457053,-28.62305746,2923000000,2350000000,1941000000,2318000000,-19.60314745,-17.40425532,19.42297785,7770000000,7115000000,7279000000,7403000000,-8.42985843,2.304989459,1.703530705,20.54,-2.27,5.19,3.94,-111.0516066,-328.6343612,-24.08477842,16.94577223,9.516802692,26.51692658,-26.01516785,31.43116007,40.83152522,33.7628275,-36.41717215,6.091104042,46.24362407,20.14053249
317,SBUX,Starbucks,USA,Consumer Discretionary,361000,USD,9/30/2024,0,0,0,0,,,,,,,,,,,29060600000,32250300000,35975600000,36176200000,10.9760294,11.55121038,0.557600151,4199300000,3281600000,4124500000,3760900000,-21.85364227,25.68564115,-8.815614014,4657200000,4429700000,5502900000,5107600000,-4.884909388,24.22737431,-7.183485072,8391000000,8371100000,9846200000,9709100000,-0.237158861,17.62134009,-1.392415348,3.54,2.83,3.58,3.31,-20.05649718,26.50176678,-7.541899441,50.01549485,-4.116360976,4.625593148,11.92323999,39.88990313,22.73668609,9.754346483,-12.80362009,-2.521503613,-2.626902875,1.869886033
318,F,Ford Motor,USA,Consumer Discretionary,170000,USD,12/31/2024,0,0,0,0,,,,,,,,,,,1.36E+11,1.58E+11,1.76E+11,1.85E+11,16.17647059,11.39240506,5.113636364,17937000000,-1981000000,4347000000,5879000000,-111.0442103,-319.434629,35.24269611,4523000000,6276000000,5458000000,5219000000,38.75746186,-13.03377948,-4.378893368,16438000000,17164000000,16160000000,15506000000,4.416595693,-5.849452342,-4.047029703,4.45,-0.49,1.08,1.46,-111.011236,-320.4081633,35.18518519,-5.415378585,-6.44494232,8.108877077,-33.13549836,30.99760381,-3.00668238,133.5196074,-43.53941812,13.95897732,-12.19680043,14.18445591
319,GM,General Motors,USA,Consumer Discretionary,162000,USD,12/31/2024,0,0,0,0,,,,,,,,,,,1.27E+11,1.57E+11,1.72E+11,1.87E+11,23.62204724,9.554140127,8.720930233,10019000000,9934000000,10127000000,6008000000,-0.848388063,1.942822629,-40.67344722,9324000000,10314000000,9298000000,12784000000,10.61776062,-9.850688385,37.49193375,17878000000,20981000000,19138000000,23405000000,17.35652758,-8.78413803,22.29595569,6.7,6.13,7.32,6.37,-8.507462687,19.41272431,-12.97814208,1.427377447,9.255387546,22.02118256,-14.38504984,15.59331338,14.46057876,38.56972795,-43.55806344,6.716406368,52.12571645,-6.291734253
320,YUM,Yum! Brands,USA,Consumer Discretionary,40000,USD,12/31/2024,0,0,0,0,,,,,,,,,,,6584000000,6842000000,7076000000,7549000000,3.918590522,3.420052616,6.684567552,1575000000,1325000000,1597000000,1486000000,-15.87301587,20.52830189,-6.950532248,2106000000,2167000000,2303000000,2403000000,2.89648623,6.275957545,4.342162397,3166000000,3307000000,3496000000,3584000000,4.453569172,5.715149682,2.517162471,5.21,4.57,5.59,5.22,-12.2840691,22.31947484,-6.618962433,2.736872929,26.43341441,30.61938315,13.4691424,12.3291664,10.62159062,29.06786572,-5.664195386,3.65866926,4.969659478,11.47355265
321,CMG,Chipotle Mexican Grill,USA,Consumer Discretionary,130504,USD,12/31/2024,0,0,0,0,,,,,,,,,,,7547061000,8634652000,9871649000,11313853000,14.41078852,14.32596241,14.6095551,652984000,899101000,1228737000,1534110000,37.6911226,36.66284433,24.85259254,845498000,1211102000,1633114000,1985179000,43.24126136,34.84528966,21.55789492,1707009000,2062119000,2586092000,3017692000,20.80305376,25.40944533,16.68927478,0.458,0.6408,0.8868,1.11,39.91266376,38.38951311,25.1691475,-29.18513049,-19.4964754,-23.76091329,45.81987226,95.42107912,63.59750828,26.00023081,-20.25919443,63.31928781,31.86596114,-9.442345109
322,MAR,Marriott International,USA,Consumer Discretionary,418000,USD,12/31/2024,0,0,0,0,,,,,,,,,,,13857000000,20773000000,23713000000,25100000000,49.90979288,14.15298705,5.849112301,1099000000,2358000000,3083000000,2375000000,114.5586897,30.74639525,-22.96464483,1758000000,3474000000,3924000000,3844000000,97.6109215,12.95336788,-2.038735984,2801000000,4558000000,5124000000,5101000000,62.72759729,12.41772707,-0.448868072,3.34,7.24,10.18,8.33,116.7664671,40.60773481,-18.17288802,-12.09352555,27.48129134,64.90065991,-20.12593367,44.34625647,-13.53588268,25.35929041,-9.246438359,52.07685525,25.54373622,-2.266261663
323,HLT,Hilton Worldwide,USA,Consumer Discretionary,181000,USD,12/31/2024,0,0,0,0,,,,,,,,,,,5788000000,8773000000,10235000000,11174000000,51.57221838,16.6647669,9.174401563,410000000,1255000000,1141000000,1535000000,206.097561,-9.083665339,34.53111306,1017000000,2094000000,2263000000,2365000000,105.899705,8.070678128,4.507291206,1655000000,2698000000,2930000000,3063000000,63.02114804,8.598962194,4.539249147,1.46,4.53,4.33,6.14,210.2739726,-4.415011038,41.80138568,-17.08850371,29.91314069,42.51163667,-10.9403561,58.57696915,-0.720581236,39.65934971,-18.69706841,43.0829673,37.28165252,6.940149924
