Year,Ranking,Stock_Performance_Year,Stock_Performance,Ticker,Company Name,Country,GICS Sector,fullTimeEmployees,Average Rank,Years Appeared,Original Currency,ReportDate_2024,DilutedEPSIncr,OperatingIncomeIncr,TotalRevenueIncr,GrossProfitIncr,NetIncomeIncr,TotalRevenue,NetIncome,OperatingIncome,GrossProfit,DilutedEPS
2018,86.0,2017,-1.09389666810751,NDA-SE.ST,Nordea Bank AB,Sweden,Financials,,77.66666667,6,EUR,2024-12-31,,,,,,,,,,
2019,47.0,2018,-24.5168213233277,NDA-SE.ST,Nordea Bank AB,Sweden,Financials,,77.66666667,6,EUR,2024-12-31,,,,,,,,,,
2021,86.0,2020,-11.4943987193643,NDA-SE.ST,Nordea Bank AB,Sweden,Financials,,77.66666667,6,EUR,2024-12-31,,,,,,,,,,
2022,70.0,2021,64.9048725264398,NDA-SE.ST,Nordea Bank AB,Sweden,Financials,,77.66666667,6,EUR,2024-12-31,,,,,,11106383242.0,4405980553.0,5507475691.0,12171521277.0,1.092581969
2023,94.0,2022,0.947048278337538,NDA-SE.ST,Nordea Bank AB,Sweden,Financials,,77.66666667,6,EUR,2024-12-31,-1.0526315028360231,-6.31688854421128,0.20710364930517136,-6.31688854254303,-6.316888548463822,11129384967.0,4127659672.0,5159574590.0,11402659844.0,1.081081107
2024,83.0,2023,11.6805951869457,NDA-SE.ST,Nordea Bank AB,Sweden,Financials,,77.66666667,6,EUR,2024-12-31,45.74468083827128,37.47561996191628,21.287589134753667,37.47561996465708,37.47561996191628,13498562712.0,5674525724.0,7093157155.0,15675877313.0,1.575618209
2024,5.0,2023,-21.2717669303721,NDX1.DE,Nordex SE,Germany,Industrials,,10.5,2,EUR,2024-12-31,-50.92250923811563,-67.66165840610931,13.972046680127418,102.62278080489884,-39.161364591161984,7462988101.0,-348281779.4,-195405410.0,1132657876.0,-1.529614757
2025,16.0,2024,8.3653929917773,NDX1.DE,Nordex SE,Germany,Industrials,,10.5,2,EUR,2024-12-31,-103.00751877487279,-214.4192342985795,12.478787402531328,55.85919017615165,-102.91779903545537,8394278520.0,10162162.4,223581373.9,1765351393.0,0.046003451
2016,98.0,2015,-3.04117090404902,NOVN.SW,Novartis AG,Switzerland,Health Care,75883.0,62.0,4,USD,2024-12-31,,,,,,,,,,
2017,68.0,2016,-9.71745804511345,NOVN.SW,Novartis AG,Switzerland,Health Care,75883.0,62.0,4,USD,2024-12-31,,,,,,,,,,
2018,64.0,2017,14.9515502794258,NOVN.SW,Novartis AG,Switzerland,Health Care,75883.0,62.0,4,USD,2024-12-31,,,,,,,,,,
2019,18.0,2018,6.19799327452685,NOVN.SW,Novartis AG,Switzerland,Health Care,75883.0,62.0,4,USD,2024-12-31,,,,,,,,,,
2023,100.0,2022,-92.8625981947527,NVAX,Novavax Inc,USA,Health Care,952.0,100.0,1,USD,2024-12-31,-64.07849829351537,-61.772490537040724,709.2635425471074,252.41850177901722,-62.26875282078691,1598951000.0,-657939000.0,-644736000.0,696312000.0,-8.42
2016,19.0,2015,53.7836319655989,NOVO-B.CO,Novo Nordisk A/S,Denmark,Health Care,77406.0,60.16666667,6,DKK,2024-12-31,,,,,,,,,,
2019,58.0,2018,-8.51335125839285,NOVO-B.CO,Novo Nordisk A/S,Denmark,Health Care,77406.0,60.16666667,6,DKK,2024-12-31,,,,,,,,,,
2020,71.0,2019,33.326467746047,NOVO-B.CO,Novo Nordisk A/S,Denmark,Health Care,77406.0,60.16666667,6,DKK,2024-12-31,,,,,,,,,,
2021,98.0,2020,12.963601301486,NOVO-B.CO,Novo Nordisk A/S,Denmark,Health Care,77406.0,60.16666667,6,DKK,2024-12-31,,,,,,,,,,
2024,53.0,2023,50.307053592704,NOVO-B.CO,Novo Nordisk A/S,Denmark,Health Care,77406.0,60.16666667,6,DKK,2024-12-31,52.37315874858035,37.114518309432796,31.255015428639126,32.31519265239423,50.712291755343344,35811743048.0,12902872602.0,15815628674.0,30297227094.0,2.870971259
2025,62.0,2024,-9.83875536095263,NOVO-B.CO,Novo Nordisk A/S,Denmark,Health Care,77406.0,60.16666667,6,DKK,2024-12-31,21.53598281632954,25.118451070685527,25.03304472218551,25.132827130928987,20.679229953695856,44776512701.0,15571087298.0,19788269624.0,37911776805.0,3.489263136
2017,36.0,2016,-27.4614873369528,NVZMF,Novozymes A/S,Denmark,Materials,10582.0,34.71428571,7,EUR,2024-12-31,,,,,,,,,,
2020,6.0,2019,12.9357907904894,NVZMF,Novozymes A/S,Denmark,Materials,10582.0,34.71428571,7,EUR,2024-12-31,,,,,,,,,,
2021,36.0,2020,19.8293191010222,NVZMF,Novozymes A/S,Denmark,Materials,10582.0,34.71428571,7,EUR,2024-12-31,,,,,,,,,,
2022,35.0,2021,40.6935333646931,NVZMF,Novozymes A/S,Denmark,Materials,10582.0,34.71428571,7,EUR,2024-12-31,,,,,,2311994661.0,486491552.7,600769129.7,1333444583.0,1.736586585
2023,23.0,2022,-36.3761306258458,NVZMF,Novozymes A/S,Denmark,Materials,10582.0,34.71428571,7,EUR,2024-12-31,17.2382483882887,13.768243175428246,17.18865612899441,10.860176031777392,16.632946399770034,2709395473.0,567409431.9,683484484.4,1478259012.0,2.035943694
2024,58.0,2023,11.1262414071989,NVZMF,Novozymes A/S,Denmark,Materials,10582.0,34.71428571,7,EUR,2024-12-31,-17.525912973504866,2.794975853295328,1.9687712086171334,1.5135081753859791,-17.727835271114742,2762737271.0,466820022.5,702587710.7,1500632583.0,1.679125974
2025,49.0,2024,4.01045757180203,NVZMF,Novozymes A/S,Denmark,Materials,10582.0,34.71428571,7,EUR,2024-12-31,-54.10958904028007,7.8736290654564005,59.58288235653227,38.680257484453136,-24.6612465942375,4408855769.0,351696385.6,757906860.9,2081081130.0,0.77055781
2018,59.0,2017,86.0669724842194,NVDA,NVIDIA Corp,USA,Information Technology,36000.0,79.5,2,USD,2025-01-31,,,,,,,,,,
2021,100.0,2020,120.606360201795,NVDA,NVIDIA Corp,USA,Information Technology,36000.0,79.5,2,USD,2025-01-31,,,,,,,,,,
2018,87.0,2017,22.8326786955679,ORK.OL,Orkla ASA,Norway,Consumer Staples,19080.0,80.5,4,NOK,2024-12-31,,,,,,,,,,
2021,81.0,2020,0.525584033307579,ORK.OL,Orkla ASA,Norway,Consumer Staples,19080.0,80.5,4,NOK,2024-12-31,,,,,,,,,,
2023,70.0,2022,-16.4837786880924,ORK.OL,Orkla ASA,Norway,Consumer Staples,19080.0,80.5,4,NOK,2024-12-31,4.564315232698797,20.60211553570296,15.760988077484539,16.830233506512908,4.38851912663501,5780772050.0,496886419.5,733697002.4,2922808879.0,0.498965442
2024,84.0,2023,15.8774837635634,ORK.OL,Orkla ASA,Norway,Consumer Staples,19080.0,80.5,4,NOK,2024-12-31,3.3730159612937625,-6.61179327996666,16.108646889129627,11.77387120562391,3.5265989192526166,6711976207.0,514409610.6,685186473.3,3266936632.0,0.515795626
2018,70.0,2017,29.5902688124689,ORSTED.CO,Orsted A/S,Denmark,Utilities,8251.0,15.375,8,DKK,2024-12-31,,,,,,,,,,
2019,4.0,2018,32.9101422260096,ORSTED.CO,Orsted A/S,Denmark,Utilities,8251.0,15.375,8,DKK,2024-12-31,,,,,,,,,,
2020,1.0,2019,62.8310398679851,ORSTED.CO,Orsted A/S,Denmark,Utilities,8251.0,15.375,8,DKK,2024-12-31,,,,,,,,,,
2021,2.0,2020,84.0467327749296,ORSTED.CO,Orsted A/S,Denmark,Utilities,8251.0,15.375,8,DKK,2024-12-31,,,,,,,,,,
2022,7.0,2021,-32.4344928778366,ORSTED.CO,Orsted A/S,Denmark,Utilities,8251.0,15.375,8,DKK,2024-12-31,,,,,,10660369595.0,1690203380.0,1589981505.0,2471471445.0,3.746756262
2023,13.0,2022,-23.3870354634632,ORSTED.CO,Orsted A/S,Denmark,Utilities,8251.0,15.375,8,DKK,2024-12-31,42.3868312467239,54.14080681397612,56.541170690996104,80.47289290044782,37.98576902621033,16687867364.0,2332240132.0,2450810320.0,4460336014.0,5.334887516
2024,17.0,2023,-39.3483487090492,ORSTED.CO,Orsted A/S,Denmark,Utilities,8251.0,15.375,8,DKK,2024-12-31,-244.79768787687405,-76.44542308765861,-36.17632656299436,-22.38315819405439,-235.56789635931023,10650809970.0,-3161768885.0,577278001.8,3461971948.0,-7.724793774
2025,9.0,2024,-13.7077450962712,ORSTED.CO,Orsted A/S,Denmark,Utilities,8251.0,15.375,8,DKK,2024-12-31,-95.6087824358274,469.3376067946333,-14.829827576014859,1.857212853418534,-98.99541597582646,9071313216.0,-31762625.1,3286660760.0,3526268136.0,-0.339212501
2019,77.0,2018,-48.3960690192511,OSR.HM,OSRAM Licht AG,Germany,Real Estate,50.0,37.0,3,EUR,,,,,,,,,,,
2020,11.0,2019,18.790510720158,OSR.HM,OSRAM Licht AG,Germany,Real Estate,50.0,37.0,3,EUR,,,,,,,,,,,
2021,23.0,2020,18.0245828325297,OSR.HM,OSRAM Licht AG,Germany,Real Estate,50.0,37.0,3,EUR,,,,,,,,,,,
2021,15.0,2020,19.1622762292432,OC,Owens Corning,USA,Materials,,15.0,1,USD,2024-12-31,,,,,,,,,,
2019,100.0,2018,-38.534642657987,6752.T,Panasonic Corporation,Japan,Consumer Staples,207548.0,94.5,2,JPY,2025-03-31,,,,,,,,,,
2020,89.0,2019,10.7588643501789,6752.T,Panasonic Corporation,Japan,Consumer Staples,207548.0,94.5,2,JPY,2025-03-31,,,,,,,,,,
2025,48.0,2024,43.0997083569652,PNDORA.CO,Pandora A/S,Denmark,Consumer Discretionary,37000.0,48.0,1,DKK,2024-12-31,17.241379316433054,13.283136812439004,12.595962476369046,14.300564986362449,10.274261598407609,4884660015.0,805938065.0,1229491129.0,3899247700.0,9.960512531
2016,82.0,2015,-37.8952361924035,PSON.L,Pearson PLC,United Kingdom,Consumer Discretionary,17116.0,53.71428571,7,GBP,2024-12-31,,,,,,,,,,
2017,33.0,2016,12.7305665965801,PSON.L,Pearson PLC,United Kingdom,Consumer Discretionary,17116.0,53.71428571,7,GBP,2024-12-31,,,,,,,,,,
2018,15.0,2017,-10.0823101530375,PSON.L,Pearson PLC,United Kingdom,Consumer Discretionary,17116.0,53.71428571,7,GBP,2024-12-31,,,,,,,,,,
2019,11.0,2018,26.620926466721,PSON.L,Pearson PLC,United Kingdom,Consumer Discretionary,17116.0,53.71428571,7,GBP,2024-12-31,,,,,,,,,,
2020,64.0,2019,-30.2027648240542,PSON.L,Pearson PLC,United Kingdom,Consumer Discretionary,17116.0,53.71428571,7,GBP,2024-12-31,,,,,,,,,,
2021,75.0,2020,6.90661331615231,PSON.L,Pearson PLC,United Kingdom,Consumer Discretionary,17116.0,53.71428571,7,GBP,2024-12-31,,,,,,,,,,
2022,96.0,2021,-11.8556352302699,PSON.L,Pearson PLC,United Kingdom,Consumer Discretionary,17116.0,53.71428571,7,GBP,2024-12-31,,,,,,4605855198.0,237816910.7,447418255.8,2258588853.0,0.280812058
2016,81.0,2015,22.0879916540422,STLA,Peugeot SA,France,Utilities,248243.0,62.0,2,EUR,2024-12-31,,,,,,,,,,
2017,43.0,2016,2.35691863759972,STLA,Peugeot SA,France,Utilities,248243.0,62.0,2,EUR,2024-12-31,,,,,,,,,,
2023,93.0,2022,-9.56568512572512,PFE,Pfizer Inc,USA,Health Care,81000.0,93.0,1,USD,2024-12-31,42.07792207792207,60.80408369895376,24.464865662828462,32.42514910733747,42.73624823695346,101175000000.0,31372000000.0,38117000000.0,66831000000.0,5.47
2024,61.0,2023,28.2472198448897,PIRC.MI,Pirelli & C SpA,Italy,Consumer Discretionary,31188.0,43.0,2,EUR,2024-12-31,14.59330135926748,36.82771451665588,0.5190057013740651,2.6178841938605957,14.678284178218279,7648146242.0,550983336.8,778116177.1,4667247954.0,0.55089133
2025,25.0,2024,14.4874971518428,PIRC.MI,Pirelli & C SpA,Italy,Consumer Discretionary,31188.0,43.0,2,EUR,2024-12-31,-2.29645091709829,4.286018345524515,1.853531306991972,4.0235850087856715,-2.3167320765334494,7789907027.0,538218529.1,811466379.2,4855038643.0,0.538240381
2019,59.0,2018,-18.6122919502106,PNC,PNC Financial Services,USA,Financials,,79.0,2,USD,2024-12-31,,,,,,,,,,
2025,99.0,2024,29.906405325017,PNC,PNC Financial Services,USA,Financials,,79.0,2,USD,2024-12-31,7.4276778733385544,5.575475080674077,-3.254451624901204,5.575475080674077,5.575475080674077,20809000000.0,5889000000.0,7361250000.0,16268362500.0,13.74
2016,40.0,2015,-37.4429064690479,005490.KS,POSCO,South Korea,Materials,,56.0,3,KRW,2024-12-31,,,,,,,,,,
2017,35.0,2016,59.4181187147236,005490.KS,POSCO,South Korea,Materials,,56.0,3,KRW,2024-12-31,,,,,,,,,,
2018,93.0,2017,31.6376749061666,005490.KS,POSCO,South Korea,Materials,,56.0,3,KRW,2024-12-31,,,,,,,,,,
2016,83.0,2015,3.68762902846063,PLD,Prologis Inc,USA,Real Estate,2703.0,56.5,8,USD,2024-12-31,,,,,,,,,,
2017,44.0,2016,29.0417526708396,PLD,Prologis Inc,USA,Real Estate,2703.0,56.5,8,USD,2024-12-31,,,,,,,,,,
2019,6.0,2018,-6.73128677729072,PLD,Prologis Inc,USA,Real Estate,2703.0,56.5,8,USD,2024-12-31,,,,,,,,,,
2020,26.0,2019,57.1964697428818,PLD,Prologis Inc,USA,Real Estate,2703.0,56.5,8,USD,2024-12-31,,,,,,,,,,
2021,77.0,2020,13.1007930423825,PLD,Prologis Inc,USA,Real Estate,2703.0,56.5,8,USD,2024-12-31,,,,,,,,,,
2022,66.0,2021,72.1208951557799,PLD,Prologis Inc,USA,Real Estate,2703.0,56.5,8,USD,2024-12-31,,,,,,4759440000.0,2939723000.0,1617409000.0,3510953000.0,2.01
2024,87.0,2023,20.2476406998962,PLD,Prologis Inc,USA,Real Estate,2703.0,56.5,8,USD,2024-12-31,7.868020304568529,35.260493544559246,34.3134028336245,34.68478013026033,-9.083360476644469,8023469000.0,3059214000.0,3084483000.0,6013134000.0,4.25
2025,63.0,2024,-18.3059108436205,PLD,Prologis Inc,USA,Real Estate,2703.0,56.5,8,USD,2024-12-31,-22.588235294117645,0.4395550242941848,2.2202491216704394,2.1824725675496337,21.980188375183953,8201610000.0,3731635000.0,3098041000.0,6144369000.0,3.29
2016,78.0,2015,-7.06200176956489,PRU,Prudential Financial Inc,USA,Financials,37936.0,78.0,1,USD,2024-12-31,,,,,,,,,,
2022,77.0,2021,15.5536865249774,PUM.DE,Puma SE,Germany,Consumer Discretionary,22000.0,59.33333333,3,EUR,2024-12-31,,,,,,7826797195.0,356066713.4,640828077.3,3746751095.0,0.60954573
2023,47.0,2022,-46.7176437658422,PUM.DE,Puma SE,Germany,Consumer Discretionary,22000.0,59.33333333,3,EUR,2024-12-31,290.56603792466893,14.949748738170667,24.38798601066857,19.795567551572304,14.179586577440528,9735595400.0,406555501.3,736630264.7,4488441739.0,2.380678607
2024,54.0,2023,-9.64886816148887,PUM.DE,Puma SE,Germany,Consumer Discretionary,22000.0,59.33333333,3,EUR,2024-12-31,14.009661825805614,-2.966432475985682,1.6136844183150831,2.149793750503219,-13.74823196864217,9892697186.0,350661307.9,714778625.3,4584933979.0,2.714203629
2022,62.0,2021,25.0215611161679,QDT.PA,Quadient SA,France,Information Technology,4718.0,68.5,2,EUR,2025-01-31,,,,,,1178033380.0,100977575.7,165037381.7,856124229.6,1.058079381
2023,75.0,2022,-26.3802825065181,QDT.PA,Quadient SA,France,Information Technology,4718.0,68.5,2,EUR,2025-01-31,135.86956525334654,4.529616758940624,4.568973928395815,5.467490590923924,-84.85193622052861,1231857418.0,15296147.57,172512942.6,902932741.3,2.495687236
2024,36.0,2023,-0.0941957801136402,RDUS,Radius Recycling,USA,Materials,3011.0,44.5,2,USD,2024-08-31,-116.08391608391608,-81.41477583591697,-17.31563493759709,-36.95351076689819,-115.27902843601896,2882224000.0,-25791000.0,41782000.0,307711000.0,-0.92
2025,53.0,2024,-47.7649965077863,RDUS,Radius Recycling,USA,Materials,3011.0,44.5,2,USD,2024-08-31,919.5652173913045,-270.49207792829446,-4.9799044071522545,-42.4456714254609,932.9611104648908,2738692000.0,-266411000.0,-71235000.0,177101000.0,-9.38
2016,9.0,2015,20.5607984059983,RKT.L,Reckitt Benckiser Group PLC,United Kingdom,Consumer Staples,37900.0,42.5,2,GBP,2024-12-31,,,,,,,,,,
2017,76.0,2016,10.9801564503059,RKT.L,Reckitt Benckiser Group PLC,United Kingdom,Consumer Staples,37900.0,42.5,2,GBP,2024-12-31,,,,,,,,,,
2017,97.0,2016,22.103613315874,REL.L,RELX PLC,United Kingdom,Health Care,34580.0,97.0,1,GBP,2024-12-31,,,,,,,,,,
2016,71.0,2015,58.5550611784434,RNO.PA,Renault SA,France,Utilities,98636.0,80.5,2,EUR,2024-12-31,,,,,,,,,,
2018,90.0,2017,3.65634143114144,RNO.PA,Renault SA,France,Utilities,98636.0,80.5,2,EUR,2024-12-31,,,,,,,,,,
2017,79.0,2016,32.3640105787096,RXL.PA,Rexel SA,France,Industrials,26706.0,45.0,2,EUR,2024-12-31,,,,,,,,,,
2021,11.0,2020,9.37103751570335,RXL.PA,Rexel SA,France,Industrials,26706.0,45.0,2,EUR,2024-12-31,,,,,,,,,,
2023,80.0,2022,-4.66660497511838,7752.T,Ricoh Co Ltd,Japan,Information Technology,78665.0,67.66666667,3,JPY,2025-03-31,-200.3097344537266,95.27726846036121,21.357658170779708,19.714389896949612,79.00958148933587,14595278710.0,371806275.8,538967619.9,5097808923.0,0.310072223
2024,72.0,2023,12.706141071324,7752.T,Ricoh Co Ltd,Japan,Information Technology,78665.0,67.66666667,3,JPY,2025-03-31,94.30966023680234,-20.51516304829503,10.065083539607173,10.017949548792847,-18.744826845658107,16064305705.0,302111833.2,428397533.9,5608504849.0,0.602500283
2025,51.0,2024,71.2121718040468,7752.T,Ricoh Co Ltd,Japan,Information Technology,78665.0,67.66666667,3,JPY,2025-03-31,-17.65039718661842,3.987739855661211,7.615580675977929,5.915146726834897,3.4702100837803305,17287695866.0,312595748.5,445480913.1,5940256140.0,0.49615659
2024,30.0,2023,-28.3662422805166,300118.SZ,Risen Energy Co Ltd,China,Information Technology,8351.0,58.5,2,CNY,2024-12-31,15.094339481901054,163.61685726626706,20.221668383407255,63.40260786426399,45.80913405650836,4914691788.0,189660697.9,406634857.0,714335087.7,0.169727324
2025,87.0,2024,-28.5470056581418,300118.SZ,Risen Energy Co Ltd,China,Information Technology,8351.0,58.5,2,CNY,2024-12-31,-349.1803282069067,-126.59237830661428,-42.70824482066178,-74.97155294783933,-352.0291361850989,2815713187.0,-478000218.6,-108133879.5,178786979.2,-0.422927103
2024,56.0,2023,24.1269817882514,RIVN,Rivian Automotive; Inc,USA,Consumer Discretionary,14861.0,56.0,2,USD,2024-12-31,-22.432432432432435,-16.29229871645274,167.43063932448734,-34.998398975344216,-19.549763033175356,4434000000.0,-5432000000.0,-5739000000.0,-2030000000.0,-5.74
2025,56.0,2024,-37.8631882491612,RIVN,Rivian Automotive; Inc,USA,Consumer Discretionary,14861.0,56.0,2,USD,2024-12-31,-18.292682926829265,-18.295870360690017,12.088407758231845,-40.88669950738916,-12.628865979381443,4970000000.0,-4746000000.0,-4689000000.0,-1200000000.0,-4.69
2023,16.0,2022,-43.1010408455826,ROCK-B.CO,Rockwool A/S,Denmark,Industrials,12654.0,16.0,1,EUR,2024-12-31,21.633362237673172,0.2493765404349454,26.522020716014964,12.829614616916535,-9.900990123444439,4493387110.0,313973555.4,462334686.0,2558941981.0,1.610120797
2017,37.0,2016,29.3707553100548,RY.TO,Royal Bank of Canada,Canada,Financials,94369.0,37.0,1,CAD,2024-10-31,,,,,,,,,,
2022,27.0,2021,14.6829054227878,CRM,Salesforce.Com Inc,USA,Communication Services,76453.0,27.0,1,USD,2025-01-31,,,,,,26492000000.0,1444000000.0,548000000.0,19466000000.0,1.48
2016,94.0,2015,-0.422116636514023,006400.KS,Samsung SDI Co Ltd,South Korea,Information Technology,,60.33333333,9,KRW,2024-12-31,,,,,,,,,,
2018,10.0,2017,97.5845410628019,006400.KS,Samsung SDI Co Ltd,South Korea,Information Technology,,60.33333333,9,KRW,2024-12-31,,,,,,,,,,
2019,83.0,2018,5.54216867469879,006400.KS,Samsung SDI Co Ltd,South Korea,Information Technology,,60.33333333,9,KRW,2024-12-31,,,,,,,,,,
2020,80.0,2019,6.3063063063063,006400.KS,Samsung SDI Co Ltd,South Korea,Information Technology,,60.33333333,9,KRW,2024-12-31,,,,,,,,,,
2021,60.0,2020,164.978902953586,006400.KS,Samsung SDI Co Ltd,South Korea,Information Technology,,60.33333333,9,KRW,2024-12-31,,,,,,,,,,
2022,46.0,2021,-0.757575757575757,006400.KS,Samsung SDI Co Ltd,South Korea,Information Technology,,60.33333333,9,KRW,2024-12-31,,,,,,9896690428.0,854200112.8,779553865.0,2247306088.0,12.53780277
2023,63.0,2022,-9.49464012251148,006400.KS,Samsung SDI Co Ltd,South Korea,Information Technology,,60.33333333,9,KRW,2024-12-31,66.88200320126744,69.3569065942608,48.481830495830074,37.14328535205748,66.87862956695223,14694787106.0,1425477442.0,1320228311.0,3082029401.0,20.92333642
2024,55.0,2023,-20.9380234505862,006400.KS,Samsung SDI Co Ltd,South Korea,Information Technology,,60.33333333,9,KRW,2024-12-31,2.9221335341890042,-14.520044783375349,6.523128386178609,-10.390090045737367,2.922861125149955,15653346935.0,1467142168.0,1128530569.0,2761803771.0,21.53474425
2025,52.0,2024,-47.228144989339,006400.KS,Samsung SDI Co Ltd,South Korea,Information Technology,,60.33333333,9,KRW,2024-12-31,-70.17374517461474,-76.49258389738843,-22.599185245746295,-18.207444760564055,-70.17281917562606,12115818064.0,437607147.4,265288376.7,2258949875.0,6.423007696
2018,65.0,2017,30.3750691210579,SAND.ST,Sandvik AB,Sweden,Health Care,41400.0,65.0,1,SEK,2024-12-31,,,,,,,,,,
2016,87.0,2015,8.6942052995734,SAN.PA,Sanofi SA,France,Health Care,82878.0,56.33333333,9,EUR,2024-12-31,,,,,,,,,,
2018,22.0,2017,-2.90889769924724,SAN.PA,Sanofi SA,France,Health Care,82878.0,56.33333333,9,EUR,2024-12-31,,,,,,,,,,
2019,20.0,2018,9.8226465217806,SAN.PA,Sanofi SA,France,Health Care,82878.0,56.33333333,9,EUR,2024-12-31,,,,,,,,,,
2020,28.0,2019,27.393654001765,SAN.PA,Sanofi SA,France,Health Care,82878.0,56.33333333,9,EUR,2024-12-31,,,,,,,,,,
2021,65.0,2020,-8.74612671474962,SAN.PA,Sanofi SA,France,Health Care,82878.0,56.33333333,9,EUR,2024-12-31,,,,,,,,,,
2022,67.0,2021,16.2655127357949,SAN.PA,Sanofi SA,France,Health Care,82878.0,56.33333333,9,EUR,2024-12-31,,,,,,45054630163.0,7156986943.0,10519839237.0,30960322757.0,5.71592883
2023,61.0,2022,5.41320869353732,SAN.PA,Sanofi SA,France,Health Care,82878.0,56.33333333,9,EUR,2024-12-31,8.04828973001751,19.448999674860715,3.5379706441560117,6.53417533427557,34.51711394298683,46648649752.0,9627372281.0,12565842736.0,32983324530.0,6.175963343
2024,66.0,2023,2.67963571964344,SAN.PA,Sanofi SA,France,Health Care,82878.0,56.33333333,9,EUR,2024-12-31,-19.92551209674498,-16.025993045660538,2.6059515301359415,1.0844171686655626,-35.49157806791579,47864290954.0,6210465932.0,10552041653.0,33341001364.0,4.94537102
2025,91.0,2024,7.71341655494691,SAN.PA,Sanofi SA,France,Health Care,82878.0,56.33333333,9,EUR,2024-12-31,6.744186040868594,3.128065391081526,6.41068768353618,7.212832010488501,2.9629629566414954,50932721159.0,6394479737.0,10882116416.0,35745831783.0,5.278896042
2021,84.0,2020,-9.13829366098917,SAP.DE,SAP SE,Germany,Information Technology,108187.0,57.2,5,EUR,2024-12-31,,,,,,,,,,
2022,55.0,2021,17.4719071463725,SAP.DE,SAP SE,Germany,Information Technology,108187.0,57.2,5,EUR,2024-12-31,,,,,,30998275604.0,6044853507.0,7435307824.0,22695802722.0,5.245483735
2023,41.0,2022,-20.1613677862577,SAP.DE,SAP SE,Germany,Information Technology,108187.0,57.2,5,EUR,2024-12-31,-57.24573049314774,-6.403712291011128,9.520276036319869,8.857808858425095,-56.544901064051544,33949397008.0,2626797072.0,6959172103.0,24706153546.0,2.242668253
2024,48.0,2023,45.9893303369755,SAP.DE,SAP SE,Germany,Information Technology,108187.0,57.2,5,EUR,2024-12-31,165.12820516570622,-0.6114691858483557,5.718350893073394,4.897123175193271,168.78283713877994,35890742655.0,7060379696.0,6916618910.0,25916044317.0,5.945946087
2025,58.0,2024,70.9210244489489,SAP.DE,SAP SE,Germany,Information Technology,108187.0,57.2,5,EUR,2024-12-31,-48.74274661414366,29.830395744616787,9.513891113435362,10.641696989964288,-49.11223326933096,39305348831.0,3592869550.0,8979873703.0,28673951225.0,3.047728652
2016,12.0,2015,-10.7595424030707,SU.PA,Schneider Electric SE,France,Industrials,155822.0,19.3,10,EUR,2024-12-31,,,,,,,,,,
2017,27.0,2016,32.0673070139207,SU.PA,Schneider Electric SE,France,Industrials,155822.0,19.3,10,EUR,2024-12-31,,,,,,,,,,
2018,45.0,2017,10.890354170967,SU.PA,Schneider Electric SE,France,Industrials,155822.0,19.3,10,EUR,2024-12-31,,,,,,,,,,
2019,60.0,2018,-13.8870413653114,SU.PA,Schneider Electric SE,France,Industrials,155822.0,19.3,10,EUR,2024-12-31,,,,,,,,,,
2020,29.0,2019,60.0525148894735,SU.PA,Schneider Electric SE,France,Industrials,155822.0,19.3,10,EUR,2024-12-31,,,,,,,,,,
2021,1.0,2020,35.4181489703981,SU.PA,Schneider Electric SE,France,Industrials,155822.0,19.3,10,EUR,2024-12-31,,,,,,,,,,
2022,4.0,2021,46.0714073063964,SU.PA,Schneider Electric SE,France,Industrials,155822.0,19.3,10,EUR,2024-12-31,,,,,,33243244030.0,3684876453.0,5242093281.0,13620471858.0,6.520989228
2023,7.0,2022,-23.2237788550533,SU.PA,Schneider Electric SE,France,Industrials,155822.0,19.3,10,EUR,2024-12-31,8.465608478996247,21.98332601552193,18.235599376310326,17.166258543581215,8.520599238663266,39305348831.0,3998850008.0,6394479737.0,15958597272.0,7.073030645
2024,7.0,2023,40.2228996609675,SU.PA,Schneider Electric SE,France,Industrials,155822.0,19.3,10,EUR,2024-12-31,14.959349592921207,7.26618705680637,5.050327716299005,8.186797352749187,15.127983915119628,41290397757.0,4603795394.0,6859114596.0,17265095291.0,8.131110026
2025,1.0,2024,33.6515169625124,SU.PA,Schneider Electric SE,France,Industrials,155822.0,19.3,10,EUR,2024-12-31,6.5063649158398364,10.160965795883314,6.269845689634004,8.366640019374799,6.645016227235054,43879241981.0,4909718345.0,7556066884.0,18709603663.0,8.660149716
2018,55.0,2017,22.164092197387,4204.T,Sekisui Chemical Co Ltd,Japan,Consumer Discretionary,26918.0,52.16666667,6,JPY,2025-03-31,,,,,,,,,,
2019,89.0,2018,-26.3571249477533,4204.T,Sekisui Chemical Co Ltd,Japan,Consumer Discretionary,26918.0,52.16666667,6,JPY,2025-03-31,,,,,,,,,,
2020,12.0,2019,24.9144795265193,4204.T,Sekisui Chemical Co Ltd,Japan,Consumer Discretionary,26918.0,52.16666667,6,JPY,2025-03-31,,,,,,,,,,
2021,51.0,2020,6.74803047572982,4204.T,Sekisui Chemical Co Ltd,Japan,Consumer Discretionary,26918.0,52.16666667,6,JPY,2025-03-31,,,,,,,,,,
2022,22.0,2021,-0.952780631662887,4204.T,Sekisui Chemical Co Ltd,Japan,Consumer Discretionary,26918.0,52.16666667,6,JPY,2025-03-31,,,,,,7918980595.0,253494642.4,607827726.1,2434278953.0,0.568784887
